,Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Total_Score,Medal_score_per_GDP,Medal_score_per_capita
0,Argentina,ARG,Summer,1960,0.0,20349744.0,0.0,0,1,1,2,0,2,1,3,0.0,1.474220019671992e-07
1,Australia,AUS,Summer,1960,1810510.2489999998,10276477.0,0.17618005168502784,8,8,6,22,24,16,6,46,2.540720221020964e-05,4.4762421985666875e-06
2,Austria,AUT,Summer,1960,935460.4269,7047539.0,0.13273575738992008,1,1,0,2,3,2,0,5,5.344961535753448e-06,7.094675176682244e-07
3,Austria,AUT,Summer,1960,935460.4269,7047539.0,0.13273575738992008,1,1,0,2,3,2,0,5,5.344961535753448e-06,7.094675176682244e-07
4,Austria,AUT,Winter,1960,935460.4269,7047539.0,0.13273575738992008,1,2,3,6,3,4,3,10,1.0689923071506896e-05,1.4189350353364487e-06
5,Austria,AUT,Winter,1960,935460.4269,7047539.0,0.13273575738992008,1,2,3,6,3,4,3,10,1.0689923071506896e-05,1.4189350353364487e-06
6,Belgium,BEL,Summer,1960,1273691.659,9153489.0,0.13914821539633684,0,2,2,4,0,4,2,6,4.710716253501037e-06,6.554877599131873e-07
7,Brazil,BRA,Summer,1960,232998.7625,73092515.0,0.003187723975567129,0,0,2,2,0,0,2,2,8.583736576712505e-06,2.7362582885538963e-08
8,Canada,CAN,Summer,1960,2259250.5110000004,17909356.0,0.1261491764974687,0,1,0,1,0,2,0,2,8.85249329484383e-07,1.1167347390939127e-07
9,Canada,CAN,Summer,1960,2259250.5110000004,17909356.0,0.1261491764974687,0,1,0,1,0,2,0,2,8.85249329484383e-07,1.1167347390939127e-07
10,Canada,CAN,Winter,1960,2259250.5110000004,17909356.0,0.1261491764974687,2,1,1,4,6,2,1,9,3.983621982679723e-06,5.025306325922607e-07
11,Canada,CAN,Winter,1960,2259250.5110000004,17909356.0,0.1261491764974687,2,1,1,4,6,2,1,9,3.983621982679723e-06,5.025306325922607e-07
12,Spain,ESP,Summer,1960,396392.2533,30455000.0,0.013015670769988507,0,0,1,1,0,0,1,1,2.5227536403017794e-06,3.283533081595797e-08
13,Ethiopia,ETH,Summer,1960,0.0,21739710.0,0.0,1,0,0,1,3,0,0,3,0.0,1.3799632101808165e-07
14,Finland,FIN,Summer,1960,1179353.011,4429634.0,0.26624163779671184,1,1,3,5,3,2,3,8,6.7833803156330775e-06,1.8060182850321268e-06
15,Finland,FIN,Summer,1960,1179353.011,4429634.0,0.26624163779671184,1,1,3,5,3,2,3,8,6.7833803156330775e-06,1.8060182850321268e-06
16,Finland,FIN,Winter,1960,1179353.011,4429634.0,0.26624163779671184,2,3,3,8,6,6,3,15,1.271883809181202e-05,3.386284284435238e-06
17,Finland,FIN,Winter,1960,1179353.011,4429634.0,0.26624163779671184,2,3,3,8,6,6,3,15,1.271883809181202e-05,3.386284284435238e-06
18,France,FRA,Summer,1960,1333881.5729999999,46649927.0,0.028593433233025205,0,2,3,5,0,4,3,7,5.247842193558814e-06,1.5005382537897647e-07
19,France,FRA,Summer,1960,1333881.5729999999,46649927.0,0.028593433233025205,0,2,3,5,0,4,3,7,5.247842193558814e-06,1.5005382537897647e-07
20,France,FRA,Winter,1960,1333881.5729999999,46649927.0,0.028593433233025205,1,0,2,3,3,0,2,5,3.748458709684867e-06,1.0718130384212606e-07
21,France,FRA,Winter,1960,1333881.5729999999,46649927.0,0.028593433233025205,1,0,2,3,3,0,2,5,3.748458709684867e-06,1.0718130384212606e-07
22,United Kingdom,GBR,Summer,1960,1397594.8029999998,52400000.0,0.026671656545801524,2,6,12,20,6,12,12,30,2.1465449023997267e-05,5.725190839694656e-07
23,Ghana,GHA,Summer,1960,176095.64839999998,6911510.0,0.025478607192928892,0,1,0,1,0,2,0,2,1.1357464072348991e-05,2.893723658071825e-07
24,Hungary,HUN,Summer,1960,0.0,9983967.0,0.0,6,8,7,21,18,16,7,41,0.0,4.106584086265509e-06
25,India,IND,Summer,1960,83035.10182,445954579.0,0.00018619632072440273,0,1,0,1,0,2,0,2,2.408619916352383e-05,4.484761664483324e-09
26,Iraq,IRQ,Summer,1960,237713.20789999998,7084678.0,0.033553142132924034,0,0,1,1,0,0,1,1,4.206749842948042e-06,1.4114967539809148e-07
27,Italy,ITA,Summer,1960,804492.6233,50199700.0,0.016025845240110997,13,10,13,36,39,20,13,72,8.949740235610685e-05,1.4342715195509137e-06
28,Italy,ITA,Summer,1960,804492.6233,50199700.0,0.016025845240110997,13,10,13,36,39,20,13,72,8.949740235610685e-05,1.4342715195509137e-06
29,Italy,ITA,Winter,1960,804492.6233,50199700.0,0.016025845240110997,0,0,1,1,0,0,1,1,1.2430194771681507e-06,1.9920437771540467e-08
30,Italy,ITA,Winter,1960,804492.6233,50199700.0,0.016025845240110997,0,0,1,1,0,0,1,1,1.2430194771681507e-06,1.9920437771540467e-08
31,Japan,JPN,Summer,1960,475319.07560000004,93216000.0,0.005099114697047717,4,7,7,18,12,14,7,33,6.942704741724024e-05,3.540164778578785e-07
32,Morocco,MAR,Summer,1960,172598.98380000002,11769774.0,0.014664596261576478,0,1,0,1,0,2,0,2,1.1587553738540607e-05,1.6992679723501913e-07
33,Mexico,MEX,Summer,1960,359545.05970000004,36268055.0,0.009913546775530148,0,0,1,1,0,0,1,1,2.781292561311752e-06,2.7572473902998107e-08
34,Norway,NOR,Summer,1960,1441755.6600000001,3581239.0,0.4025857140503608,1,0,0,1,3,0,0,3,2.0807964090114964e-06,8.376989081153198e-07
35,Norway,NOR,Summer,1960,1441755.6600000001,3581239.0,0.4025857140503608,1,0,0,1,3,0,0,3,2.0807964090114964e-06,8.376989081153198e-07
36,Norway,NOR,Winter,1960,1441755.6600000001,3581239.0,0.4025857140503608,3,3,0,6,9,6,0,15,1.040398204505748e-05,4.188494540576599e-06
37,Norway,NOR,Winter,1960,1441755.6600000001,3581239.0,0.4025857140503608,3,3,0,6,9,6,0,15,1.040398204505748e-05,4.188494540576599e-06
38,New Zealand,NZL,Summer,1960,2312949.9919999996,2371800.0,0.9751876178429882,2,0,1,3,6,0,1,7,3.026438108999981e-06,2.9513449700649296e-06
39,Pakistan,PAK,Summer,1960,81586.9473,45954226.0,0.0017753959624953752,1,0,1,2,3,0,1,4,4.902745025244988e-05,8.704313722964239e-08
40,Poland,POL,Summer,1960,0.0,29637450.0,0.0,4,6,11,21,12,12,11,35,0.0,1.1809383060958348e-06
41,Poland,POL,Summer,1960,0.0,29637450.0,0.0,4,6,11,21,12,12,11,35,0.0,1.1809383060958348e-06
42,Poland,POL,Winter,1960,0.0,29637450.0,0.0,0,1,1,2,0,2,1,3,0.0,1.0122328337964299e-07
43,Poland,POL,Winter,1960,0.0,29637450.0,0.0,0,1,1,2,0,2,1,3,0.0,1.0122328337964299e-07
44,Romania,ROU,Summer,1960,0.0,18406905.0,0.0,3,1,6,10,9,2,6,17,0.0,9.235664550884572e-07
45,Singapore,SGP,Summer,1960,428058.98000000004,1646400.0,0.25999695092322644,0,1,0,1,0,2,0,2,4.6722533422847476e-06,1.2147716229348882e-06
46,Sweden,SWE,Summer,1960,2114002.973,7484656.0,0.2824449076884763,1,2,3,6,3,4,3,10,4.730362316288e-06,1.3360667477570111e-06
47,Sweden,SWE,Summer,1960,2114002.973,7484656.0,0.2824449076884763,1,2,3,6,3,4,3,10,4.730362316288e-06,1.3360667477570111e-06
48,Sweden,SWE,Winter,1960,2114002.973,7484656.0,0.2824449076884763,3,2,2,7,9,4,2,15,7.095543474432e-06,2.004100121635517e-06
49,Sweden,SWE,Winter,1960,2114002.973,7484656.0,0.2824449076884763,3,2,2,7,9,4,2,15,7.095543474432e-06,2.004100121635517e-06
50,Turkiye,TUR,Summer,1960,508290.6132,27510980.0,0.01847591809524779,7,2,0,9,21,4,0,25,4.918446131162982e-05,9.087280787525562e-07
51,United States,USA,Summer,1960,3007123.4450000003,180671000.0,0.01664419549900095,34,21,16,71,102,42,16,160,5.320699430082758e-05,8.855876150572034e-07
52,United States,USA,Summer,1960,3007123.4450000003,180671000.0,0.01664419549900095,34,21,16,71,102,42,16,160,5.320699430082758e-05,8.855876150572034e-07
53,United States,USA,Winter,1960,3007123.4450000003,180671000.0,0.01664419549900095,3,4,3,10,9,8,3,20,6.650874287603447e-06,1.1069845188215043e-07
54,United States,USA,Winter,1960,3007123.4450000003,180671000.0,0.01664419549900095,3,4,3,10,9,8,3,20,6.650874287603447e-06,1.1069845188215043e-07
55,"Venezuela, RB",VEN,Summer,1960,953677.9441999999,8156937.0,0.1169161836360879,0,0,1,1,0,0,1,1,1.0485720112137621e-06,1.2259503781873024e-07
56,Argentina,ARG,Summer,1964,1179504.098,21708487.0,0.05433377729180297,0,1,0,1,0,2,0,2,1.6956278519008588e-06,9.212986607495953e-08
57,Australia,AUS,Summer,1964,2131277.657,11167000.0,0.1908549885376556,6,2,10,18,18,4,10,32,1.5014467915477236e-05,2.8655861019074057e-06
58,Austria,AUT,Winter,1964,1269412.583,7223801.0,0.17572640539239662,4,5,3,12,12,10,3,25,1.9694148565092643e-05,3.4607819346075563e-06
59,Belgium,BEL,Summer,1964,1701846.276,9378113.0,0.1814700117177091,2,0,1,3,6,0,1,7,4.113179961501999e-06,7.46418815810814e-07
60,Brazil,BRA,Summer,1964,254838.581,82262794.0,0.0030978595378124405,0,0,1,1,0,0,1,1,3.924052614309605e-06,1.2156163818116851e-08
61,Canada,CAN,Summer,1964,2555111.146,19325000.0,0.13221791182406212,1,2,1,4,3,4,1,8,3.1309792579958475e-06,4.1397153945666237e-07
62,Canada,CAN,Summer,1964,2555111.146,19325000.0,0.13221791182406212,1,2,1,4,3,4,1,8,3.1309792579958475e-06,4.1397153945666237e-07
63,Canada,CAN,Winter,1964,2555111.146,19325000.0,0.13221791182406212,1,1,1,3,3,2,1,6,2.3482344434968855e-06,3.1047865459249674e-07
64,Canada,CAN,Winter,1964,2555111.146,19325000.0,0.13221791182406212,1,1,1,3,3,2,1,6,2.3482344434968855e-06,3.1047865459249674e-07
65,Cuba,CUB,Summer,1964,0.0,7902286.0,0.0,0,1,0,1,0,2,0,2,0.0,2.530913206634131e-07
66,Ethiopia,ETH,Summer,1964,0.0,24073696.0,0.0,1,0,0,1,3,0,0,3,0.0,1.24617341682806e-07
67,Finland,FIN,Summer,1964,1707503.938,4548543.0,0.3753957999297797,3,0,2,5,9,0,2,11,6.442152053180213e-06,2.418356823272859e-06
68,Finland,FIN,Summer,1964,1707503.938,4548543.0,0.3753957999297797,3,0,2,5,9,0,2,11,6.442152053180213e-06,2.418356823272859e-06
69,Finland,FIN,Winter,1964,1707503.938,4548543.0,0.3753957999297797,3,4,3,10,9,8,3,20,1.1713003733054933e-05,4.397012405950653e-06
70,Finland,FIN,Winter,1964,1707503.938,4548543.0,0.3753957999297797,3,4,3,10,9,8,3,20,1.1713003733054933e-05,4.397012405950653e-06
71,France,FRA,Summer,1964,1928999.402,48733997.0,0.03958221202336431,1,8,6,15,3,16,6,25,1.296008696222499e-05,5.12988909980029e-07
72,France,FRA,Summer,1964,1928999.402,48733997.0,0.03958221202336431,1,8,6,15,3,16,6,25,1.296008696222499e-05,5.12988909980029e-07
73,France,FRA,Winter,1964,1928999.402,48733997.0,0.03958221202336431,3,4,0,7,9,8,0,17,8.812859134312992e-06,3.488324587864197e-07
74,France,FRA,Winter,1964,1928999.402,48733997.0,0.03958221202336431,3,4,0,7,9,8,0,17,8.812859134312992e-06,3.488324587864197e-07
75,United Kingdom,GBR,Summer,1964,1748288.118,54000000.0,0.03237570588888889,4,12,2,18,12,24,2,38,2.1735547824617773e-05,7.037037037037037e-07
76,United Kingdom,GBR,Summer,1964,1748288.118,54000000.0,0.03237570588888889,4,12,2,18,12,24,2,38,2.1735547824617773e-05,7.037037037037037e-07
77,United Kingdom,GBR,Winter,1964,1748288.118,54000000.0,0.03237570588888889,1,0,0,1,3,0,0,3,1.7159643019435083e-06,5.5555555555555555e-08
78,United Kingdom,GBR,Winter,1964,1748288.118,54000000.0,0.03237570588888889,1,0,0,1,3,0,0,3,1.7159643019435083e-06,5.5555555555555555e-08
79,Ghana,GHA,Summer,1964,226576.967,7640196.0,0.02965591026722351,0,0,1,1,0,0,1,1,4.413511281577001e-06,1.308866945298262e-07
80,Hungary,HUN,Summer,1964,0.0,10119835.0,0.0,10,7,5,22,30,14,5,49,0.0,4.84197617846536e-06
81,India,IND,Summer,1964,115487.6084,489059309.0,0.00023614233749305854,1,0,0,1,3,0,0,3,2.5976812937447583e-05,6.1342253276687965e-09
82,Ireland,IRL,Summer,1964,965135.4227,2866550.0,0.33668884990668224,0,0,1,1,0,0,1,1,1.0361240262039757e-06,3.488514067432977e-07
83,Italy,ITA,Summer,1964,1222544.54,51675350.0,0.02365817628714658,10,10,7,27,30,20,7,57,4.66240681914133e-05,1.1030404244963992e-06
84,Italy,ITA,Summer,1964,1222544.54,51675350.0,0.02365817628714658,10,10,7,27,30,20,7,57,4.66240681914133e-05,1.1030404244963992e-06
85,Italy,ITA,Winter,1964,1222544.54,51675350.0,0.02365817628714658,0,1,3,4,0,2,3,5,4.089830543106429e-06,9.675793197336835e-08
86,Italy,ITA,Winter,1964,1222544.54,51675350.0,0.02365817628714658,0,1,3,4,0,2,3,5,4.089830543106429e-06,9.675793197336835e-08
87,Japan,JPN,Summer,1964,843616.8785,96903000.0,0.008705787008658143,16,5,8,29,48,10,8,66,7.823456557359526e-05,6.810934645986192e-07
88,Kenya,KEN,Summer,1964,110392.0208,9047387.0,0.01220153628887545,0,0,1,1,0,0,1,1,9.058625729949497e-06,1.1052915057131966e-07
89,"Korea, Rep.",KOR,Summer,1964,123606.83690000001,27984155.0,0.0044170294547039215,0,2,1,3,0,4,1,5,4.0450836906740714e-05,1.7867253808449817e-07
90,Mexico,MEX,Summer,1964,485800.05,41333878.0,0.011753072140968723,0,0,1,1,0,0,1,1,2.058460059853843e-06,2.4193229582765014e-08
91,Norway,NOR,Winter,1964,1937884.614,3694339.0,0.5245551677850896,3,6,6,15,9,12,6,27,1.3932718080809326e-05,7.3084792705812865e-06
92,New Zealand,NZL,Summer,1964,2813546.9760000003,2585400.0,1.088244362961244,3,0,2,5,9,0,2,11,3.9096557099745395e-06,4.254660787499033e-06
93,Pakistan,PAK,Summer,1964,102961.2072,50552592.0,0.0020367146990207742,0,1,0,1,0,2,0,2,1.9424791670469068e-05,3.956275872066065e-08
94,Poland,POL,Summer,1964,0.0,31139450.0,0.0,7,6,10,23,21,12,10,43,0.0,1.3808850188426579e-06
95,"Korea, Dem. People's Rep.",PRK,Winter,1964,0.0,12787523.0,0.0,0,1,0,1,0,2,0,2,0.0,1.564024557375185e-07
96,Romania,ROU,Summer,1964,0.0,18919126.0,0.0,2,4,6,12,6,8,6,20,0.0,1.0571312860858373e-06
97,Sweden,SWE,Summer,1964,2941048.8989999997,7661354.0,0.3838810866851995,2,2,4,8,6,4,4,14,4.760206470813936e-06,1.827353232861972e-06
98,Sweden,SWE,Summer,1964,2941048.8989999997,7661354.0,0.3838810866851995,2,2,4,8,6,4,4,14,4.760206470813936e-06,1.827353232861972e-06
99,Sweden,SWE,Winter,1964,2941048.8989999997,7661354.0,0.3838810866851995,3,3,1,7,9,6,1,16,5.440235966644498e-06,2.0884036946993966e-06
100,Sweden,SWE,Winter,1964,2941048.8989999997,7661354.0,0.3838810866851995,3,3,1,7,9,6,1,16,5.440235966644498e-06,2.0884036946993966e-06
101,Trinidad and Tobago,TTO,Summer,1964,779389.2566,913399.0,0.8532845520960719,0,1,2,3,0,2,2,4,5.132223681719146e-06,4.379247185512574e-06
102,Tunisia,TUN,Summer,1964,0.0,4389417.0,0.0,0,1,1,2,0,2,1,3,0.0,6.834620634129772e-07
103,Turkiye,TUR,Summer,1964,365133.8692,30612821.0,0.011927481926608464,2,3,1,6,6,6,1,13,3.56033802848328e-05,4.2465867487351136e-07
104,United States,USA,Summer,1964,3573941.185,191889000.0,0.01862504460912298,36,26,28,90,108,52,28,188,5.260299212226684e-05,9.797330748505647e-07
105,United States,USA,Summer,1964,3573941.185,191889000.0,0.01862504460912298,36,26,28,90,108,52,28,188,5.260299212226684e-05,9.797330748505647e-07
106,United States,USA,Winter,1964,3573941.185,191889000.0,0.01862504460912298,1,2,4,7,3,4,4,11,3.077834645451783e-06,5.732480757104368e-08
107,United States,USA,Winter,1964,3573941.185,191889000.0,0.01862504460912298,1,2,4,7,3,4,4,11,3.077834645451783e-06,5.732480757104368e-08
108,Argentina,ARG,Summer,1968,1143810.428,23112971.0,0.04948781478590528,0,0,2,2,0,0,2,2,1.7485414986966702e-06,8.653149783297007e-08
109,Australia,AUS,Summer,1968,2723999.484,12009000.0,0.226829834624032,5,7,5,17,15,14,5,34,1.2481647004599798e-05,2.8312099258889166e-06
110,Austria,AUT,Summer,1968,1677673.528,7415403.0,0.22624171983639998,0,2,2,4,0,4,2,6,3.5763811610908366e-06,8.09126624675692e-07
111,Austria,AUT,Summer,1968,1677673.528,7415403.0,0.22624171983639998,0,2,2,4,0,4,2,6,3.5763811610908366e-06,8.09126624675692e-07
112,Austria,AUT,Winter,1968,1677673.528,7415403.0,0.22624171983639998,3,4,4,11,9,8,4,21,1.2517334063817928e-05,2.831943186364922e-06
113,Austria,AUT,Winter,1968,1677673.528,7415403.0,0.22624171983639998,3,4,4,11,9,8,4,21,1.2517334063817928e-05,2.831943186364922e-06
114,Belgium,BEL,Summer,1968,2222361.511,9618756.0,0.23104458736659916,0,1,1,2,0,2,1,3,1.3499153873710155e-06,3.1189064365495915e-07
115,Brazil,BRA,Summer,1968,370180.4118,91659246.0,0.0040386587055276455,0,1,2,3,0,2,2,4,1.0805542034355692e-05,4.363989640499552e-08
116,Canada,CAN,Summer,1968,3462678.872,20744000.0,0.16692435750096413,1,3,1,5,3,6,1,10,2.887937452376034e-06,4.820671037408407e-07
117,Canada,CAN,Summer,1968,3462678.872,20744000.0,0.16692435750096413,1,3,1,5,3,6,1,10,2.887937452376034e-06,4.820671037408407e-07
118,Canada,CAN,Winter,1968,3462678.872,20744000.0,0.16692435750096413,1,1,1,3,3,2,1,6,1.7327624714256206e-06,2.8924026224450444e-07
119,Canada,CAN,Winter,1968,3462678.872,20744000.0,0.16692435750096413,1,1,1,3,3,2,1,6,1.7327624714256206e-06,2.8924026224450444e-07
120,Cameroon,CMR,Summer,1968,170745.5914,6127193.0,0.027866853777904498,0,1,0,1,0,2,0,2,1.1713333173649366e-05,3.2641374280196496e-07
121,Cuba,CUB,Summer,1968,0.0,8550286.0,0.0,0,4,0,4,0,8,0,8,0.0,9.356412171475902e-07
122,Ethiopia,ETH,Summer,1968,0.0,26778653.0,0.0,1,1,0,2,3,2,0,5,0.0,1.8671588895826836e-07
123,Finland,FIN,Summer,1968,1907077.2719999999,4626469.0,0.4122101049418033,1,2,1,4,3,4,1,8,4.194900813646737e-06,1.7291805046137778e-06
124,Finland,FIN,Summer,1968,1907077.2719999999,4626469.0,0.4122101049418033,1,2,1,4,3,4,1,8,4.194900813646737e-06,1.7291805046137778e-06
125,Finland,FIN,Winter,1968,1907077.2719999999,4626469.0,0.4122101049418033,1,2,2,5,3,4,2,9,4.71926341535258e-06,1.9453280676905e-06
126,Finland,FIN,Winter,1968,1907077.2719999999,4626469.0,0.4122101049418033,1,2,2,5,3,4,2,9,4.71926341535258e-06,1.9453280676905e-06
127,France,FRA,Summer,1968,2553975.8430000003,50817020.0,0.05025827651837909,7,3,5,15,21,6,5,32,1.2529484210943649e-05,6.297102821062707e-07
128,France,FRA,Summer,1968,2553975.8430000003,50817020.0,0.05025827651837909,7,3,5,15,21,6,5,32,1.2529484210943649e-05,6.297102821062707e-07
129,France,FRA,Winter,1968,2553975.8430000003,50817020.0,0.05025827651837909,4,3,2,9,12,6,2,20,7.83092763183978e-06,3.935689263164192e-07
130,France,FRA,Winter,1968,2553975.8430000003,50817020.0,0.05025827651837909,4,3,2,9,12,6,2,20,7.83092763183978e-06,3.935689263164192e-07
131,United Kingdom,GBR,Summer,1968,1951758.596,55211700.0,0.03535045282068837,5,5,3,13,15,10,3,28,1.434603647058819e-05,5.071388854174025e-07
132,Hungary,HUN,Summer,1968,0.0,10255815.0,0.0,10,10,12,32,30,20,12,62,0.0,6.045350857050366e-06
133,India,IND,Summer,1968,99516.83611999999,533431909.0,0.0001865595860333132,0,0,1,1,0,0,1,1,1.0048550968744364e-05,1.8746535089635965e-09
134,Italy,ITA,Summer,1968,1651939.3769999999,53235750.0,0.031030639692312026,3,4,9,16,9,8,9,26,1.573907636200139e-05,4.883936076790503e-07
135,Italy,ITA,Summer,1968,1651939.3769999999,53235750.0,0.031030639692312026,3,4,9,16,9,8,9,26,1.573907636200139e-05,4.883936076790503e-07
136,Italy,ITA,Winter,1968,1651939.3769999999,53235750.0,0.031030639692312026,4,0,0,4,12,0,0,12,7.264189090154488e-06,2.2541243431340782e-07
137,Italy,ITA,Winter,1968,1651939.3769999999,53235750.0,0.031030639692312026,4,0,0,4,12,0,0,12,7.264189090154488e-06,2.2541243431340782e-07
138,Jamaica,JAM,Summer,1968,598100.6359,1812209.0,0.3300395461561001,0,1,0,1,0,2,0,2,3.3439188657448473e-06,1.1036254648332504e-06
139,Japan,JPN,Summer,1968,1451337.703,101011000.0,0.014368115383473087,11,7,7,25,33,14,7,54,3.720705380172984e-05,5.345952421023453e-07
140,Kenya,KEN,Summer,1968,127502.46280000001,10613877.0,0.012012807647949944,3,4,2,9,9,8,2,19,0.0001490167294243041,1.7901093069007678e-06
141,"Korea, Rep.",KOR,Summer,1968,198431.298,30838302.0,0.006434572759550769,0,1,1,2,0,2,1,3,1.5118582755024864e-05,9.728162075849701e-08
142,Mexico,MEX,Summer,1968,622425.0634,47170337.0,0.013195264290776637,3,3,3,9,9,6,3,18,2.8919143939472668e-05,3.815957473443533e-07
143,Norway,NOR,Summer,1968,2662117.492,3816486.0,0.6975310513388494,1,1,0,2,3,2,0,5,1.8782041044490458e-06,1.310105683605285e-06
144,Norway,NOR,Summer,1968,2662117.492,3816486.0,0.6975310513388494,1,1,0,2,3,2,0,5,1.8782041044490458e-06,1.310105683605285e-06
145,Norway,NOR,Winter,1968,2662117.492,3816486.0,0.6975310513388494,6,6,2,14,18,12,2,32,1.2020506268473894e-05,8.384676375073825e-06
146,Norway,NOR,Winter,1968,2662117.492,3816486.0,0.6975310513388494,6,6,2,14,18,12,2,32,1.2020506268473894e-05,8.384676375073825e-06
147,New Zealand,NZL,Summer,1968,1885156.152,2748100.0,0.6859852814671955,1,0,2,3,3,0,2,5,2.6523001793222273e-06,1.8194388850478512e-06
148,Pakistan,PAK,Summer,1968,143287.94629999998,56124743.0,0.002553026323880004,1,0,0,1,3,0,0,3,2.0936862293489376e-05,5.3452360574729044e-08
149,Poland,POL,Summer,1968,0.0,32294655.0,0.0,5,2,11,18,15,4,11,30,0.0,9.289462915767331e-07
150,Romania,ROU,Summer,1968,0.0,19799831.0,0.0,4,6,5,15,12,12,5,29,0.0,1.4646589660285483e-06
151,Romania,ROU,Summer,1968,0.0,19799831.0,0.0,4,6,5,15,12,12,5,29,0.0,1.4646589660285483e-06
152,Romania,ROU,Winter,1968,0.0,19799831.0,0.0,0,0,1,1,0,0,1,1,0.0,5.050548158719132e-08
153,Romania,ROU,Winter,1968,0.0,19799831.0,0.0,0,0,1,1,0,0,1,1,0.0,5.050548158719132e-08
154,Sweden,SWE,Summer,1968,3926409.001,7912273.0,0.4962428623228749,2,1,1,4,6,2,1,9,2.2921707844770703e-06,1.137473391021771e-06
155,Sweden,SWE,Summer,1968,3926409.001,7912273.0,0.4962428623228749,2,1,1,4,6,2,1,9,2.2921707844770703e-06,1.137473391021771e-06
156,Sweden,SWE,Winter,1968,3926409.001,7912273.0,0.4962428623228749,3,2,3,8,9,4,3,16,4.074970283514792e-06,2.022174917372037e-06
157,Sweden,SWE,Winter,1968,3926409.001,7912273.0,0.4962428623228749,3,2,3,8,9,4,3,16,4.074970283514792e-06,2.022174917372037e-06
158,Tunisia,TUN,Summer,1968,253848.674,4785003.0,0.05305089129515697,1,0,1,2,3,0,1,4,1.575741931982674e-05,8.359451394283348e-07
159,Turkiye,TUR,Summer,1968,516466.80630000005,33884075.0,0.015242169257977384,2,0,0,2,6,0,0,6,1.161739714306979e-05,1.7707433359181266e-07
160,Uganda,UGA,Summer,1968,107031.3041,9696370.0,0.011038285884305157,0,1,1,2,0,2,1,3,2.8029182912665268e-05,3.0939413409348036e-07
161,United States,USA,Summer,1968,4695923.39,200706000.0,0.02339702545016093,45,28,34,107,135,56,34,225,4.791389920864957e-05,1.1210427192012197e-06
162,United States,USA,Summer,1968,4695923.39,200706000.0,0.02339702545016093,45,28,34,107,135,56,34,225,4.791389920864957e-05,1.1210427192012197e-06
163,United States,USA,Winter,1968,4695923.39,200706000.0,0.02339702545016093,1,5,1,7,3,10,1,14,2.9813092840937513e-06,6.975376919474256e-08
164,United States,USA,Winter,1968,4695923.39,200706000.0,0.02339702545016093,1,5,1,7,3,10,1,14,2.9813092840937513e-06,6.975376919474256e-08
165,"Venezuela, RB",VEN,Summer,1968,940201.4199,10672654.0,0.08809443460829892,1,0,0,1,3,0,0,3,3.190805647069838e-06,2.810922194235848e-07
166,Argentina,ARG,Summer,1972,1411176.664,24612794.0,0.05733508613447137,0,1,0,1,0,2,0,2,1.4172569962508959e-06,8.125855195472728e-08
167,Australia,AUS,Summer,1972,3949461.643,13177000.0,0.299723885785839,8,7,2,17,24,14,2,40,1.012796264799678e-05,3.0355923199514306e-06
168,Austria,AUT,Summer,1972,2924048.8789999997,7544201.0,0.38758894136039057,0,1,2,3,0,2,2,4,1.367966188502282e-06,5.30208566818408e-07
169,Austria,AUT,Summer,1972,2924048.8789999997,7544201.0,0.38758894136039057,0,1,2,3,0,2,2,4,1.367966188502282e-06,5.30208566818408e-07
170,Austria,AUT,Winter,1972,2924048.8789999997,7544201.0,0.38758894136039057,1,2,2,5,3,4,2,9,3.0779239241301345e-06,1.192969275341418e-06
171,Austria,AUT,Winter,1972,2924048.8789999997,7544201.0,0.38758894136039057,1,2,2,5,3,4,2,9,3.0779239241301345e-06,1.192969275341418e-06
172,Belgium,BEL,Summer,1972,3831631.9,9711115.0,0.3945614792946021,0,2,0,2,0,4,0,4,1.0439416166255428e-06,4.1189914855297255e-07
173,Brazil,BRA,Summer,1972,577451.5371999999,101194394.0,0.005706358962928321,0,0,2,2,0,0,2,2,3.4634941136320874e-06,1.9763940678373942e-08
174,Canada,CAN,Summer,1972,5089587.902,22218463.0,0.2290702062514405,0,2,3,5,0,4,3,7,1.375356931599371e-06,3.150532959908163e-07
175,Canada,CAN,Summer,1972,5089587.902,22218463.0,0.2290702062514405,0,2,3,5,0,4,3,7,1.375356931599371e-06,3.150532959908163e-07
176,Canada,CAN,Winter,1972,5089587.902,22218463.0,0.2290702062514405,0,1,0,1,0,2,0,2,3.92959123314106e-07,9.001522742594752e-08
177,Canada,CAN,Winter,1972,5089587.902,22218463.0,0.2290702062514405,0,1,0,1,0,2,0,2,3.92959123314106e-07,9.001522742594752e-08
178,Colombia,COL,Summer,1972,395987.6223,21898055.0,0.018083232611298128,0,1,2,3,0,2,2,4,1.0101325836315163e-05,1.8266462478060266e-07
179,Cuba,CUB,Summer,1972,887217.1977,9169289.0,0.09675965036111306,3,1,4,8,9,2,4,15,1.6906795809285065e-05,1.6358956512331546e-06
180,Spain,ESP,Summer,1972,1708808.6290000002,34604469.0,0.049381154468805755,0,0,1,1,0,0,1,1,5.852030373847087e-07,2.8898001584708612e-08
181,Spain,ESP,Summer,1972,1708808.6290000002,34604469.0,0.049381154468805755,0,0,1,1,0,0,1,1,5.852030373847087e-07,2.8898001584708612e-08
