,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita
88,Afghanistan,AFG,1960,,8622466.0,537777811.1537417,62.36937451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Argentina,ARG,1960,Summer,20349744.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,9.828133464479946e-08,9.828133464479946e-08,0.0,0.0,3.0,3.0,6783248.0,6783248.0
75,Armenia,ARM,1960,,1904148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1,Australia,AUS,1960,Summer,10276477.0,18605666932.112774,1810.510249,8.0,8.0,6.0,22.0,8.0,8.0,6.0,22.0,2.1408114862710246e-06,2.1408114862710246e-06,1.1824354418614641e-09,1.1824354418614641e-09,46.0,46.0,223401.6739130435,223401.6739130435
2,Austria,AUT,1960,Summer,7047539.0,6592693841.534399,935.4604269,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.8378700706728975e-07,2.8378700706728975e-07,3.033661274242511e-10,3.033661274242511e-10,5.0,5.0,1409507.8,1409507.8
3,Austria,AUT,1960,Winter,7047539.0,6592693841.534399,935.4604269,1.0,2.0,3.0,6.0,2.0,3.0,3.0,8.0,8.513610212018692e-07,1.135148028269159e-06,9.100983822727533e-10,1.2134645096970045e-09,15.0,10.0,704753.9,469835.93333333335
76,Azerbaijan,AZE,1960,,3894500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
70,Belarus,BLR,1960,,8198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,Belgium,BEL,1960,Summer,9153489.0,11658722590.048252,1273.691659,0.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,4.369918399421248e-07,4.369918399421248e-07,3.4309076051044843e-10,3.4309076051044843e-10,6.0,6.0,1525581.5,1525581.5
5,Brazil,BRA,1960,Summer,73092515.0,17030465543.012688,232.9987625,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.7362582885538963e-08,2.7362582885538963e-08,1.174366017739642e-10,1.174366017739642e-10,2.0,2.0,36546257.5,36546257.5
92,Brunei Darussalam,BRN,1960,,85346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
77,Burundi,BDI,1960,,2746628.0,195999990.011329,71.36022425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Cameroon,CMR,1960,,5117608.0,614206070.7834736,120.0181942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Canada,CAN,1960,Summer,17909356.0,40461721694.680916,2259.250511,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.5836736954695633e-08,5.5836736954695633e-08,2.4714716974870095e-11,2.4714716974870095e-11,2.0,2.0,8954678.0,8954678.0
7,Canada,CAN,1960,Winter,17909356.0,40461721694.680916,2259.250511,2.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,2.2334694781878253e-07,2.7918368477347815e-07,9.885886789948038e-11,1.2357358487435048e-10,11.0,9.0,1989928.4444444445,1628123.2727272727
60,Channel Islands,CHI,1960,,109186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
53,China,CHN,1960,,667070000.0,59716467625.0757,89.52054151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Colombia,COL,1960,,15687688.0,4031152976.034043,256.9628473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Cote d'Ivoire,CIV,1960,,3708661.0,546203561.7163367,147.2778347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Cuba,CUB,1960,,7267395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
93,Cyprus,CYP,1960,,585725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
78,Czechia,CZE,1960,,9602006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
61,Djibouti,DJI,1960,,85940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
55,Dominican Republic,DOM,1960,,3298021.0,672399699.942969,203.8797509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Ecuador,ECU,1960,,4618158.0,2069465326.3037243,448.1148818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"Egypt, Arab Rep.",EGY,1960,,27034499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
87,Eritrea,ERI,1960,,993568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
64,Estonia,EST,1960,,1211537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
9,Ethiopia,ETH,1960,Summer,21739710.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.5998773672693884e-08,4.5998773672693884e-08,0.0,0.0,3.0,3.0,7246570.0,7246570.0
10,Finland,FIN,1960,Summer,4429634.0,5224102195.527974,1179.353011,1.0,1.0,3.0,5.0,1.0,1.0,3.0,5.0,1.1287614281450793e-06,1.1287614281450793e-06,9.571022565906513e-10,9.571022565906513e-10,8.0,8.0,553704.25,553704.25
11,Finland,FIN,1960,Winter,4429634.0,5224102195.527974,1179.353011,2.0,3.0,3.0,8.0,3.0,4.0,6.0,13.0,1.8060182850321268e-06,2.934779713177206e-06,1.531363610545042e-09,2.4884658671356934e-09,23.0,15.0,295308.93333333335,192592.78260869565
12,France,FRA,1960,Summer,46649927.0,62225478007.09517,1333.881573,0.0,2.0,3.0,5.0,0.0,2.0,3.0,5.0,1.0718130384212606e-07,1.0718130384212606e-07,8.03529383804795e-11,8.03529383804795e-11,7.0,7.0,6664275.285714285,6664275.285714285
13,France,FRA,1960,Winter,46649927.0,62225478007.09517,1333.881573,1.0,0.0,2.0,3.0,1.0,2.0,5.0,8.0,6.430878230527564e-08,1.7149008614740168e-07,4.8211763028287694e-11,1.2856470140876718e-10,12.0,5.0,9329985.4,3887493.9166666665
94,Gabon,GAB,1960,,513340.0,141468978.38426602,275.5853399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Georgia,GEO,1960,,3645600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
15,Ghana,GHA,1960,Summer,6911510.0,1217086834.8730838,176.0956484,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4468618290359124e-07,1.4468618290359124e-07,8.216340620464263e-10,8.216340620464263e-10,2.0,2.0,3455755.0,3455755.0
52,Guyana,GUY,1960,,571990.0,170215248.21852198,297.5843078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Hong Kong SAR, China",HKG,1960,,3114671.0,1320796651.7266681,424.0565542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Hungary,HUN,1960,Summer,9983967.0,0.0,0.0,6.0,8.0,7.0,21.0,6.0,8.0,7.0,21.0,2.1033723368676998e-06,2.1033723368676998e-06,0.0,0.0,41.0,41.0,243511.39024390245,243511.39024390245
57,Iceland,ISL,1960,,175574.0,248434096.897406,1414.982269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,India,IND,1960,Summer,445954579.0,37029883874.36023,83.03510182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.242380832241662e-09,2.242380832241662e-09,2.7005215662920498e-11,2.7005215662920498e-11,2.0,2.0,222977289.5,222977289.5
18,Iraq,IRQ,1960,Summer,7084678.0,1684121534.318556,237.7132079,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.4114967539809148e-07,1.4114967539809148e-07,5.937813748130883e-10,5.937813748130883e-10,1.0,1.0,7084678.0,7084678.0
39,Ireland,IRL,1960,,2828600.0,1939329775.49464,685.6147124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Israel,ISR,1960,,2114020.0,2598500000.7669597,1229.174748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Italy,ITA,1960,Summer,50199700.0,40385288341.87301,804.4926233,13.0,10.0,13.0,36.0,13.0,10.0,13.0,36.0,7.171357597754569e-07,7.171357597754569e-07,8.914137171746729e-10,8.914137171746729e-10,72.0,72.0,697218.0555555555,697218.0555555555
20,Italy,ITA,1960,Winter,50199700.0,40385288341.87301,804.4926233,0.0,0.0,1.0,1.0,13.0,10.0,14.0,37.0,1.9920437771540467e-08,7.370561975469973e-07,2.4761492143740912e-11,9.161752093184138e-10,73.0,1.0,50199700.0,687667.1232876712
46,Jamaica,JAM,1960,,1642331.0,699050678.9491714,425.6454265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Japan,JPN,1960,Summer,93216000.0,44307342951.1296,475.3190756,4.0,7.0,7.0,18.0,4.0,7.0,7.0,18.0,1.9309989701338825e-07,1.9309989701338825e-07,4.062532032185671e-10,4.062532032185671e-10,33.0,33.0,2824727.272727273,2824727.272727273
96,Jordan,JOR,1960,,847936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
71,Kazakhstan,KAZ,1960,,9319283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
40,Kenya,KEN,1960,,7751435.0,791265458.510006,102.0798676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"Korea, Dem. People's Rep.",PRK,1960,,11655666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
41,"Korea, Rep.",KOR,1960,,25012374.0,3958824422.86195,158.2746373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Kyrgyz Republic,KGZ,1960,,2172300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
49,Lebanon,LBN,1960,,1798092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
50,Liechtenstein,LIE,1960,,16472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
66,Lithuania,LTU,1960,,2778550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
67,Luxembourg,LUX,1960,,313970.0,703925706.06349,2242.015817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Mexico,MEX,1960,Summer,36268055.0,13040000000.177885,359.5450597,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.7572473902998107e-08,2.7572473902998107e-08,7.668711656337105e-11,7.668711656337105e-11,1.0,1.0,36268055.0,36268055.0
82,Moldova,MDA,1960,,2074015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
95,Montenegro,MNE,1960,,480579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
22,Morocco,MAR,1960,Summer,11769774.0,2031451031.9556613,172.5989838,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.496339861750956e-08,8.496339861750956e-08,4.922589736447195e-10,4.922589736447195e-10,2.0,2.0,5884887.0,5884887.0
83,Mozambique,MOZ,1960,,6788375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
68,Namibia,NAM,1960,,590181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
26,New Zealand,NZL,1960,Summer,2371800.0,5485854791.0255995,2312.949992,2.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,1.264862130027827e-06,1.264862130027827e-06,5.468609932781578e-10,5.468609932781578e-10,7.0,7.0,338828.5714285714,338828.5714285714
86,North Macedonia,MKD,1960,,1462368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
24,Norway,NOR,1960,Summer,3581239.0,5163271598.06274,1441.75566,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.792329693717733e-07,2.792329693717733e-07,1.9367565331546767e-10,1.9367565331546767e-10,3.0,3.0,1193746.3333333333,1193746.3333333333
25,Norway,NOR,1960,Winter,3581239.0,5163271598.06274,1441.75566,3.0,3.0,0.0,6.0,4.0,3.0,0.0,7.0,1.6753978162306397e-06,1.954630785602413e-06,1.1620539198928059e-09,1.3557295732082738e-09,18.0,15.0,238749.26666666666,198957.72222222222
27,Pakistan,PAK,1960,Summer,45954226.0,3749265014.87429,81.5869473,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.352156861482119e-08,4.352156861482119e-08,5.334378850429325e-10,5.334378850429325e-10,4.0,4.0,11488556.5,11488556.5
89,Panama,PAN,1960,,1126989.0,537147099.9837558,476.6214222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Peru,PER,1960,,10172207.0,2571908062.3562393,252.8367799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Poland,POL,1960,Summer,29637450.0,0.0,0.0,4.0,6.0,11.0,21.0,4.0,6.0,11.0,21.0,7.085629836575009e-07,7.085629836575009e-07,0.0,0.0,35.0,35.0,846784.2857142857,846784.2857142857
29,Poland,POL,1960,Winter,29637450.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,12.0,23.0,6.748218891976199e-08,7.760451725772629e-07,0.0,0.0,38.0,3.0,9879150.0,779932.8947368421
69,Qatar,QAT,1960,,36385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
30,Romania,ROU,1960,Summer,18406905.0,0.0,0.0,3.0,1.0,6.0,10.0,3.0,1.0,6.0,10.0,5.432743853461513e-07,5.432743853461513e-07,0.0,0.0,17.0,17.0,1082759.1176470588,1082759.1176470588
72,Russian Federation,RUS,1960,,119897000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
97,San Marino,SMR,1960,,15556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
62,Senegal,SEN,1960,,3273177.0,1003692374.4190819,306.6416434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Serbia,SRB,1960,,6608000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
31,Singapore,SGP,1960,Summer,1646400.0,704756304.672,428.05898,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.073858114674441e-07,6.073858114674441e-07,1.4189301938425497e-09,1.4189301938425497e-09,2.0,2.0,823200.0,823200.0
84,Slovak Republic,SVK,1960,,4068095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
8,Spain,ESP,1960,Summer,30455000.0,12072126074.2515,396.3922533,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.283533081595797e-08,3.283533081595797e-08,8.283545034647117e-11,8.283545034647117e-11,1.0,1.0,30455000.0,30455000.0
63,Suriname,SUR,1960,,268396.0,99649999.9957168,371.2797508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Sweden,SWE,1960,Summer,7484656.0,15822585035.882288,2114.002973,1.0,2.0,3.0,6.0,1.0,2.0,3.0,6.0,8.016400486542067e-07,8.016400486542067e-07,3.792047877381139e-10,3.792047877381139e-10,10.0,10.0,748465.6,748465.6
33,Sweden,SWE,1960,Winter,7484656.0,15822585035.882288,2114.002973,3.0,2.0,2.0,7.0,4.0,4.0,5.0,13.0,9.352467234299078e-07,1.7368867720841145e-06,4.424055856944662e-10,8.2161037343258e-10,25.0,15.0,498977.06666666665,299386.24
59,Syrian Arab Republic,SYR,1960,,4610712.0,857704413.2844864,186.0242872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Tajikistan,TJK,1960,,2131992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
51,Thailand,THA,1960,,26596584.0,2760747473.087453,103.8008292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Trinidad and Tobago,TTO,1960,,847063.0,535670127.7077136,632.3852272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Tunisia,TUN,1960,,4195467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
34,Turkiye,TUR,1960,Summer,27510980.0,13983572893.932936,508.2906132,7.0,2.0,0.0,9.0,7.0,2.0,0.0,9.0,3.2714210835092027e-07,3.2714210835092027e-07,6.43612334863634e-10,6.43612334863634e-10,25.0,25.0,1100439.2,1100439.2
98,Turkmenistan,TKM,1960,,1602052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
47,Uganda,UGA,1960,,7617746.0,423008385.72853154,55.52933712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Ukraine,UKR,1960,,42767251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
14,United Kingdom,GBR,1960,Summer,52400000.0,73233967677.2,1397.594803,2.0,6.0,12.0,20.0,2.0,6.0,12.0,20.0,3.816793893129771e-07,3.816793893129771e-07,2.730973158269372e-10,2.730973158269372e-10,30.0,30.0,1746666.6666666667,1746666.6666666667
35,United States,USA,1960,Summer,180671000.0,543299999931.59503,3007.123445,34.0,21.0,16.0,71.0,34.0,21.0,16.0,71.0,3.92979504181634e-07,3.92979504181634e-07,1.3068286399583906e-10,1.3068286399583906e-10,160.0,160.0,1129193.75,1129193.75
36,United States,USA,1960,Winter,180671000.0,543299999931.59503,3007.123445,3.0,4.0,3.0,10.0,37.0,25.0,19.0,81.0,5.5349225941075214e-08,4.4832873012270923e-07,1.8406037182512543e-11,1.490889011783516e-10,180.0,20.0,9033550.0,1003727.7777777778
74,Uzbekistan,UZB,1960,,8372311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
37,"Venezuela, RB",VEN,1960,Summer,8156937.0,7779090909.128915,953.6779442,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.2259503781873024e-07,1.2259503781873024e-07,1.285497253704132e-10,1.285497253704132e-10,1.0,1.0,8156937.0,8156937.0
185,Afghanistan,AFG,1964,Summer,9355514.0,800000044.4422827,85.51107341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Argentina,ARG,1964,Summer,21708487.0,25605249377.87973,1179.504098,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.606493303747976e-08,1.381947991124393e-07,3.905449172714935e-11,1.1716347518144805e-10,5.0,2.0,10854243.5,4341697.4
172,Armenia,ARM,1964,Summer,2171029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
100,Australia,AUS,1964,Summer,11167000.0,23799977595.719,2131.277657,6.0,2.0,10.0,18.0,14.0,10.0,16.0,40.0,1.6118921823229156e-06,3.5819826273842573e-06,7.5630323295925e-10,1.6806738510205557e-09,78.0,32.0,348968.75,143166.66666666666
101,Austria,AUT,1964,Winter,7223801.0,9169983886.487984,1269.412583,4.0,5.0,3.0,12.0,6.0,8.0,6.0,20.0,1.661175328611627e-06,2.768625547686045e-06,1.308617348573759e-09,2.1810289142895984e-09,40.0,25.0,288952.04,180595.025
173,Azerbaijan,AZE,1964,Summer,4439250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
167,Belarus,BLR,1964,Summer,8524224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
102,Belgium,BEL,1964,Summer,9378113.0,15960106684.957188,1701.846276,2.0,0.0,1.0,3.0,2.0,2.0,3.0,7.0,3.1989377820463457e-07,7.46418815810814e-07,1.879686683314954e-10,4.385935594401559e-10,13.0,7.0,1339730.4285714286,721393.3076923077
103,Brazil,BRA,1964,Summer,82262794.0,20963733692.055313,254.838581,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.2156163818116851e-08,3.646849145435055e-08,4.770142641045726e-11,1.4310427923137177e-10,3.0,1.0,82262794.0,27420931.333333332
189,Brunei Darussalam,BRN,1964,Summer,102904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
174,Burundi,BDI,1964,Summer,3033221.0,260750008.00693324,85.96472463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Cameroon,CMR,1964,Summer,5556209.0,776650126.0667753,139.7805817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Canada,CAN,1964,Summer,19325000.0,49377522896.450005,2555.111146,1.0,2.0,1.0,4.0,3.0,4.0,2.0,9.0,2.0698576972833119e-07,4.6571798188874514e-07,8.100851896496371e-11,1.8226916767116835e-10,19.0,8.0,2415625.0,1017105.2631578947
105,Canada,CAN,1964,Winter,19325000.0,49377522896.450005,2555.111146,1.0,1.0,1.0,3.0,4.0,5.0,3.0,12.0,1.5523932729624837e-07,6.209573091849935e-07,6.075638922372278e-11,2.430255568948911e-10,25.0,6.0,3220833.3333333335,773000.0
157,Channel Islands,CHI,1964,Summer,113596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
150,China,CHN,1964,Summer,698355000.0,59708343488.761795,85.49855516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Colombia,COL,1964,Summer,17739754.0,5973366666.883075,336.7220688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Cote d'Ivoire,CIV,1964,Summer,4321368.0,921063266.3734127,213.1415946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Cuba,CUB,1964,Summer,7902286.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.2654566033170656e-07,1.2654566033170656e-07,0.0,0.0,2.0,2.0,3951143.0,3951143.0
190,Cyprus,CYP,1964,Summer,612338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
175,Czechia,CZE,1964,Summer,9727804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
158,Djibouti,DJI,1964,Summer,102945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
152,Dominican Republic,DOM,1964,Summer,3752313.0,1025599900.07736,273.32472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Ecuador,ECU,1964,Summer,5183283.0,2244146868.151272,432.958584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,"Egypt, Arab Rep.",EGY,1964,Summer,30026648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
184,Eritrea,ERI,1964,Summer,1094042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
161,Estonia,EST,1964,Summer,1277086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
107,Ethiopia,ETH,1964,Summer,24073696.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.1539113894268665e-08,8.307822778853733e-08,0.0,0.0,6.0,3.0,8024565.333333333,4012282.6666666665
