Country_Name,Year,Country_Code,Gold,Silver,Bronze,Total,Season,GDP,Population,Gold_Net,Silver_Net,Bronze_Net,Total_Net
Belarus,1998,BLR,0.0,0.0,2.0,2.0,Winter,1511325.3159999999,10071963.0,1.0,8.0,10.0,19.0
France,1998,FRA,2.0,1.0,5.0,8.0,Winter,24971574.49,60192790.0,66.0,64.0,102.0,232.0
Suriname,1998,SUR,0.0,0.0,0.0,0.0,0,2405744.2460000003,461749.0,1.0,0.0,1.0,2.0
Thailand,1998,THA,0.0,0.0,0.0,0.0,0,1841042.377,61745217.0,1.0,1.0,4.0,6.0
Austria,1998,AUT,3.0,5.0,9.0,17.0,Winter,27361875.11,7976789.0,32.0,47.0,49.0,128.0
Italy,1998,ITA,2.0,6.0,2.0,10.0,Winter,22318137.299999997,56906744.0,104.0,87.0,105.0,296.0
Azerbaijan,1998,AZE,0.0,0.0,0.0,0.0,0,561906.8079,7913000.0,0.0,1.0,0.0,1.0
Israel,1998,ISR,0.0,0.0,0.0,0.0,0,20106630.75,5971000.0,0.0,1.0,2.0,3.0
Gabon,1998,GAB,0.0,0.0,0.0,0.0,0,3705817.932,1209832.0,0.0,0.0,0.0,0.0
Ireland,1998,IRL,0.0,0.0,0.0,0.0,0,24294854.770000003,3712696.0,4.0,3.0,3.0,10.0
Sweden,1998,SWE,0.0,2.0,1.0,3.0,Winter,30596527.2,8850974.0,45.0,54.0,58.0,157.0
Tajikistan,1998,TJK,0.0,0.0,0.0,0.0,0,214436.23450000002,6156805.0,0.0,0.0,0.0,0.0
Finland,1998,FIN,2.0,4.0,6.0,12.0,Winter,26009269.49,5153498.0,44.0,46.0,60.0,150.0
Ethiopia,1998,ETH,0.0,0.0,0.0,0.0,0,123830.5223,63136493.0,8.0,1.0,7.0,16.0
Estonia,1998,EST,0.0,0.0,0.0,0.0,0,4093392.477,1386156.0,1.0,0.0,1.0,2.0
Senegal,1998,SEN,0.0,0.0,0.0,0.0,0,702433.6630000001,9261526.0,0.0,1.0,0.0,1.0
Armenia,1998,ARM,0.0,0.0,0.0,0.0,0,584384.2673000001,3240550.0,1.0,1.0,0.0,2.0
Argentina,1998,ARG,0.0,0.0,0.0,0.0,0,8250673.174,36233195.0,0.0,6.0,6.0,12.0
San Marino,1998,SMR,0.0,0.0,0.0,0.0,0,,25997.0,0.0,0.0,0.0,0.0
Hungary,1998,HUN,0.0,0.0,0.0,0.0,0,4744212.2639999995,10266570.0,72.0,76.0,91.0,239.0
Burundi,1998,BDI,0.0,0.0,0.0,0.0,0,148089.55349999998,6035340.0,1.0,0.0,0.0,1.0
Guyana,1998,GUY,0.0,0.0,0.0,0.0,0,948240.4227,756697.0,0.0,0.0,1.0,1.0
Ukraine,1998,UKR,0.0,1.0,0.0,1.0,Winter,835250.9765999999,50144500.0,10.0,3.0,13.0,26.0
Jordan,1998,JOR,0.0,0.0,0.0,0.0,0,1633280.882,4844403.0,0.0,0.0,0.0,0.0
Uganda,1998,UGA,0.0,0.0,0.0,0.0,0,292169.4813,22537658.0,1.0,3.0,2.0,6.0
Kazakhstan,1998,KAZ,0.0,0.0,2.0,2.0,Winter,1468669.291,15071640.0,4.0,6.0,6.0,16.0
Ghana,1998,GHA,0.0,0.0,0.0,0.0,0,399737.40750000003,18714708.0,0.0,1.0,3.0,4.0
Russian Federation,1998,RUS,9.0,6.0,3.0,18.0,Winter,1834861.816,147670784.0,46.0,35.0,23.0,104.0
Uzbekistan,1998,UZB,0.0,0.0,0.0,0.0,0,623216.1328,24051000.0,1.0,1.0,1.0,3.0
Georgia,1998,GEO,0.0,0.0,0.0,0.0,0,851525.9582,4243607.0,0.0,0.0,2.0,2.0
Afghanistan,1998,AFG,0.0,0.0,0.0,0.0,0,,18493132.0,0.0,0.0,0.0,0.0
United States,1998,USA,6.0,3.0,4.0,13.0,Winter,32853676.95,275854000.0,422.0,336.0,280.0,1038.0
Afghanistan,2000,AFG,0.0,0.0,0.0,0.0,0,,19542982.0,0.0,0.0,0.0,0.0
Norway,2000,NOR,4.0,3.0,3.0,10.0,Summer,38131460.61,4490967.0,65.0,74.0,51.0,190.0
Tajikistan,2000,TJK,0.0,0.0,0.0,0.0,0,137178.6057,6272998.0,0.0,0.0,0.0,0.0
Iraq,2000,IRQ,0.0,0.0,0.0,0.0,0,1963722.839,24628858.0,0.0,0.0,1.0,1.0
Guyana,2000,GUY,0.0,0.0,0.0,0.0,0,938893.298,759051.0,0.0,0.0,1.0,1.0
Thailand,2000,THA,1.0,0.0,2.0,3.0,Summer,2004107.209,63066603.0,2.0,1.0,6.0,9.0
Cuba,2000,CUB,11.0,11.0,7.0,29.0,Summer,2752203.783,11105791.0,51.0,42.0,38.0,131.0
Austria,2000,AUT,2.0,1.0,0.0,3.0,Summer,24625600.72,8011566.0,34.0,48.0,49.0,131.0
Gabon,2000,GAB,0.0,0.0,0.0,0.0,0,3991157.022,1272935.0,0.0,0.0,0.0,0.0
Morocco,2000,MAR,0.0,1.0,4.0,5.0,Summer,1348049.8050000002,28554415.0,4.0,3.0,9.0,16.0
Ireland,2000,IRL,0.0,1.0,0.0,1.0,Summer,26334567.21,3805174.0,4.0,4.0,3.0,11.0
Mozambique,2000,MOZ,1.0,0.0,0.0,1.0,Summer,318342.6885,17768505.0,1.0,0.0,1.0,2.0
United States,2000,USA,37.0,24.0,32.0,93.0,Summer,36329956.07,282162411.0,459.0,360.0,312.0,1131.0
Hungary,2000,HUN,8.0,6.0,3.0,17.0,Summer,4624281.657000001,10210971.0,80.0,82.0,94.0,256.0
Dominican Republic,2000,DOM,0.0,0.0,0.0,0.0,0,2845839.167,8540791.0,0.0,0.0,1.0,1.0
Iceland,2000,ISL,0.0,0.0,1.0,1.0,Summer,32096372.26,281205.0,0.0,0.0,2.0,2.0
Uganda,2000,UGA,0.0,0.0,0.0,0.0,0,257829.60570000001,24020697.0,1.0,3.0,2.0,6.0
Montenegro,2000,MNE,0.0,0.0,0.0,0.0,0,1627072.633,604950.0,0.0,0.0,0.0,0.0
India,2000,IND,0.0,0.0,1.0,1.0,Summer,442034.7789,1059633675.0,2.0,1.0,4.0,7.0
Turkmenistan,2000,TKM,0.0,0.0,0.0,0.0,0,635714.3118,4569132.0,0.0,0.0,0.0,0.0
Armenia,2000,ARM,0.0,0.0,1.0,1.0,Summer,603298.0252,3168523.0,1.0,1.0,1.0,3.0
Cyprus,2000,CYP,0.0,0.0,0.0,0.0,0,14388347.66,948237.0,0.0,0.0,0.0,0.0
Syrian Arab Republic,2000,SYR,0.0,0.0,0.0,0.0,0,4941852.597,16307654.0,1.0,1.0,0.0,2.0
Djibouti,2000,DJI,0.0,0.0,0.0,0.0,0,742865.6972,742033.0,0.0,0.0,1.0,1.0
Australia,2000,AUS,16.0,25.0,17.0,58.0,Summer,21853781.67,19028802.0,68.0,84.0,102.0,254.0
Tunisia,2000,TUN,0.0,0.0,0.0,0.0,0,2170481.7509999997,9893316.0,1.0,2.0,3.0,6.0
Georgia,2000,GEO,0.0,0.0,6.0,6.0,Summer,749908.535,4077131.0,0.0,0.0,8.0,8.0
Ukraine,2000,UKR,3.0,10.0,10.0,23.0,Summer,658348.6328,49176500.0,13.0,13.0,23.0,49.0
Mexico,2000,MEX,1.0,2.0,3.0,6.0,Summer,7232878.808999999,97873442.0,7.0,11.0,16.0,34.0
Namibia,2000,NAM,0.0,0.0,0.0,0.0,0,2156098.9439999997,1819141.0,0.0,4.0,0.0,4.0
North Macedonia,2000,MKD,0.0,0.0,1.0,1.0,Summer,1861898.0650000002,2026350.0,0.0,0.0,1.0,1.0
Trinidad and Tobago,2000,TTO,0.0,1.0,1.0,2.0,Summer,6120942.704,1332203.0,1.0,2.0,5.0,8.0
Argentina,2000,ARG,0.0,2.0,2.0,4.0,Summer,7666517.834,37070774.0,0.0,8.0,8.0,16.0
Luxembourg,2000,LUX,0.0,0.0,0.0,0.0,0,48659598.879999995,436300.0,0.0,2.0,0.0,2.0
New Zealand,2000,NZL,1.0,0.0,3.0,4.0,Summer,13641102.72,3857700.0,25.0,12.0,26.0,63.0
Ghana,2000,GHA,0.0,0.0,0.0,0.0,0,253389.12819999998,19665502.0,0.0,1.0,3.0,4.0
Finland,2000,FIN,2.0,1.0,1.0,4.0,Summer,24345914.82,5176209.0,46.0,47.0,61.0,154.0
Burundi,2000,BDI,0.0,0.0,0.0,0.0,0,138004.6172,6307659.0,1.0,0.0,0.0,1.0
Canada,2000,CAN,3.0,3.0,8.0,14.0,Summer,24271002.06,30685730.0,46.0,74.0,74.0,194.0
San Marino,2000,SMR,0.0,0.0,0.0,0.0,0,37473786.98,26823.0,0.0,0.0,0.0,0.0
Cameroon,2000,CMR,1.0,0.0,0.0,1.0,Summer,700163.2135999999,15091594.0,1.0,1.0,1.0,3.0
Kazakhstan,2000,KAZ,3.0,4.0,0.0,7.0,Summer,1229001.247,14883626.0,7.0,10.0,6.0,23.0
Singapore,2000,SGP,0.0,0.0,0.0,0.0,0,23852327.03,4027887.0,0.0,1.0,0.0,1.0
Liechtenstein,2000,LIE,0.0,0.0,0.0,0.0,0,75212048.17,33026.0,2.0,2.0,5.0,9.0
Jamaica,2000,JAM,0.0,6.0,3.0,9.0,Summer,3447303.8959999997,2612205.0,2.0,17.0,12.0,31.0
Uzbekistan,2000,UZB,1.0,1.0,2.0,4.0,Summer,558226.8024,24650400.0,2.0,2.0,3.0,7.0
Belarus,2000,BLR,3.0,3.0,11.0,17.0,Summer,1276288.034,9979610.0,4.0,11.0,21.0,36.0
Peru,2000,PER,0.0,0.0,0.0,0.0,0,1941318.26,26654439.0,0.0,3.0,0.0,3.0
Ethiopia,2000,ETH,4.0,1.0,3.0,8.0,Summer,122962.2935,67031867.0,12.0,2.0,10.0,24.0
Poland,2000,POL,6.0,5.0,3.0,14.0,Summer,4501454.067,38258629.0,52.0,61.0,97.0,210.0
Japan,2000,JPN,5.0,8.0,5.0,18.0,Summer,39169359.57,126843000.0,86.0,74.0,94.0,254.0
Eritrea,2000,ERI,0.0,0.0,0.0,0.0,0,295196.924,2392880.0,0.0,0.0,0.0,0.0
Serbia,2000,SRB,0.0,0.0,0.0,0.0,0,914785.7199,7516346.0,0.0,0.0,0.0,0.0
Lebanon,2000,LBN,0.0,0.0,0.0,0.0,0,3994861.144,4320642.0,0.0,1.0,1.0,2.0
Jordan,2000,JOR,0.0,0.0,0.0,0.0,0,1673358.125,5056174.0,0.0,0.0,0.0,0.0
Estonia,2000,EST,1.0,0.0,2.0,3.0,Summer,4070609.0239999997,1396985.0,2.0,0.0,3.0,5.0
Brazil,2000,BRA,0.0,6.0,6.0,12.0,Summer,3726811.42,175873720.0,9.0,18.0,31.0,58.0
Belgium,2000,BEL,0.0,2.0,3.0,5.0,Summer,23098886.51,10251250.0,6.0,14.0,19.0,39.0
Panama,2000,PAN,0.0,0.0,0.0,0.0,0,4099006.5400000005,3001731.0,0.0,0.0,0.0,0.0
Spain,2000,ESP,3.0,3.0,5.0,11.0,Summer,14749687.42,40567864.0,25.0,24.0,22.0,71.0
Suriname,2000,SUR,0.0,0.0,0.0,0.0,0,1978446.611,478998.0,1.0,0.0,1.0,2.0
Ecuador,2000,ECU,0.0,0.0,0.0,0.0,0,1451530.885,12626507.0,1.0,0.0,0.0,1.0
France,2000,FRA,13.0,14.0,11.0,38.0,Summer,22416425.419999998,60921384.0,79.0,78.0,113.0,270.0
Pakistan,2000,PAK,0.0,0.0,0.0,0.0,0,531306.4961,154369924.0,3.0,2.0,4.0,9.0
Colombia,2000,COL,1.0,0.0,0.0,1.0,Summer,2547143.528,39215135.0,1.0,2.0,4.0,7.0
Kenya,2000,KEN,2.0,3.0,2.0,7.0,Summer,411821.5792,30851606.0,16.0,20.0,18.0,54.0
Israel,2000,ISR,0.0,0.0,1.0,1.0,Summer,21630747.61,6289000.0,0.0,1.0,3.0,4.0
Sweden,2000,SWE,4.0,5.0,3.0,12.0,Summer,29624912.67,8872109.0,49.0,59.0,61.0,169.0
Russian Federation,2000,RUS,32.0,28.0,29.0,89.0,Summer,1771594.116,146596869.0,78.0,63.0,52.0,193.0
Romania,2000,ROU,11.0,6.0,9.0,26.0,Summer,1659907.64,22442971.0,68.0,78.0,101.0,247.0
Qatar,2000,QAT,0.0,0.0,1.0,1.0,Summer,27494771.33,645937.0,0.0,0.0,2.0,2.0
Italy,2000,ITA,13.0,8.0,13.0,34.0,Summer,20137591.22,56942108.0,117.0,95.0,118.0,330.0
Azerbaijan,2000,AZE,2.0,0.0,1.0,3.0,Summer,655119.9452,8048600.0,2.0,1.0,1.0,4.0
Lithuania,2000,LTU,2.0,0.0,3.0,5.0,Summer,3293229.9790000003,3499536.0,3.0,0.0,5.0,8.0
Senegal,2000,SEN,0.0,0.0,0.0,0.0,0,619642.1035,9704287.0,0.0,1.0,0.0,1.0
United States,2002,USA,8.0,12.0,11.0,31.0,Winter,37997759.660000004,287625193.0,467.0,372.0,323.0,1162.0
Cameroon,2002,CMR,0.0,0.0,0.0,0.0,0,780270.5836,15914033.0,1.0,1.0,1.0,3.0
San Marino,2002,SMR,0.0,0.0,0.0,0.0,0,41770146.62,27969.0,0.0,0.0,0.0,0.0
Argentina,2002,ARG,0.0,0.0,0.0,0.0,0,2579488.769,37885028.0,0.0,8.0,8.0,16.0
Qatar,2002,QAT,0.0,0.0,0.0,0.0,0,27151032.5,713186.0,0.0,0.0,2.0,2.0
Canada,2002,CAN,7.0,3.0,7.0,17.0,Winter,24255338.58,31360079.0,53.0,77.0,81.0,211.0
Uzbekistan,2002,UZB,0.0,0.0,0.0,0.0,0,383343.068,25271850.0,2.0,2.0,3.0,7.0
Russian Federation,2002,RUS,5.0,4.0,4.0,13.0,Winter,2377529.5409999997,145306497.0,83.0,67.0,56.0,206.0
Ukraine,2002,UKR,0.0,0.0,0.0,0.0,0,911911.1328,48202470.0,13.0,13.0,23.0,49.0
Burundi,2002,BDI,0.0,0.0,0.0,0.0,0,124139.2972,6648938.0,1.0,0.0,0.0,1.0
Afghanistan,2002,AFG,0.0,0.0,0.0,0.0,0,183532.7752,21000256.0,0.0,0.0,0.0,0.0
Morocco,2002,MAR,0.0,0.0,0.0,0.0,0,1426957.52,29301817.0,4.0,3.0,9.0,16.0
Mozambique,2002,MOZ,0.0,0.0,0.0,0.0,0,303665.1317,18694946.0,1.0,0.0,1.0,2.0
Djibouti,2002,DJI,0.0,0.0,0.0,0.0,0,749081.6325,789129.0,0.0,0.0,1.0,1.0
Azerbaijan,2002,AZE,0.0,0.0,0.0,0.0,0,763080.638,8171950.0,2.0,1.0,1.0,4.0
Senegal,2002,SEN,0.0,0.0,0.0,0.0,0,688187.5063,10180950.0,0.0,1.0,0.0,1.0
Pakistan,2002,PAK,0.0,0.0,0.0,0.0,0,489425.52719999995,163262807.0,3.0,2.0,4.0,9.0
Sweden,2002,SWE,0.0,2.0,5.0,7.0,Winter,29899195.25,8924958.0,49.0,61.0,66.0,176.0
Tajikistan,2002,TJK,0.0,0.0,0.0,0.0,0,186665.627,6541755.0,0.0,0.0,0.0,0.0
Colombia,2002,COL,0.0,0.0,0.0,0.0,0,2421587.055,40454050.0,1.0,2.0,4.0,7.0
Cuba,2002,CUB,0.0,0.0,0.0,0.0,0,3007193.074,11170051.0,51.0,42.0,38.0,131.0
Austria,2002,AUT,3.0,3.0,10.0,16.0,Winter,26527593.09,8081957.0,37.0,51.0,59.0,147.0
Belarus,2002,BLR,0.0,0.0,1.0,1.0,Winter,1479314.583,9865548.0,4.0,11.0,22.0,37.0
Suriname,2002,SUR,0.0,0.0,0.0,0.0,0,2206272.91,495666.0,1.0,0.0,1.0,2.0
Thailand,2002,THA,0.0,0.0,0.0,0.0,0,2091178.0760000001,64222580.0,2.0,1.0,6.0,9.0
North Macedonia,2002,MKD,0.0,0.0,0.0,0.0,0,1989135.125,2020157.0,0.0,0.0,1.0,1.0
Panama,2002,PAN,0.0,0.0,0.0,0.0,0,4163521.959,3120990.0,0.0,0.0,0.0,0.0
Australia,2002,AUS,2.0,0.0,0.0,2.0,Winter,20291178.55,19495210.0,70.0,84.0,102.0,256.0
Belgium,2002,BEL,0.0,0.0,0.0,0.0,0,25006191.4,10332785.0,6.0,14.0,19.0,39.0
Spain,2002,ESP,0.0,0.0,0.0,0.0,0,17106686.580000002,41431558.0,25.0,24.0,22.0,71.0
Trinidad and Tobago,2002,TTO,0.0,0.0,0.0,0.0,0,6692804.355,1345964.0,1.0,2.0,5.0,8.0
Tunisia,2002,TUN,0.0,0.0,0.0,0.0,0,2292536.9179999996,10094561.0,1.0,2.0,3.0,6.0
Cyprus,2002,CYP,0.0,0.0,0.0,0.0,0,16093214.84,982194.0,0.0,0.0,0.0,0.0
Singapore,2002,SGP,0.0,0.0,0.0,0.0,0,22159688.86,4175950.0,0.0,1.0,0.0,1.0
Turkmenistan,2002,TKM,0.0,0.0,0.0,0.0,0,949565.6278,4698968.0,0.0,0.0,0.0,0.0
Peru,2002,PER,0.0,0.0,0.0,0.0,0,2003971.081,27334503.0,0.0,3.0,0.0,3.0
Syrian Arab Republic,2002,SYR,0.0,0.0,0.0,0.0,0,5276064.7129999995,17164021.0,1.0,1.0,0.0,2.0
Poland,2002,POL,0.0,1.0,1.0,2.0,Winter,5207171.421,38230364.0,52.0,62.0,98.0,212.0
New Zealand,2002,NZL,0.0,0.0,0.0,0.0,0,16874187.490000002,3948500.0,25.0,12.0,26.0,63.0
Brazil,2002,BRA,0.0,0.0,0.0,0.0,0,2824679.625,180476685.0,9.0,18.0,31.0,58.0
Serbia,2002,SRB,0.0,0.0,0.0,0.0,0,2283846.685,7496522.0,0.0,0.0,0.0,0.0
Namibia,2002,NAM,0.0,0.0,0.0,0.0,0,1773439.462,1888525.0,0.0,4.0,0.0,4.0
Uganda,2002,UGA,0.0,0.0,0.0,0.0,0,241868.9302,25545090.0,1.0,3.0,2.0,6.0
Armenia,2002,ARM,0.0,0.0,0.0,0.0,0,765316.1777,3105037.0,1.0,1.0,1.0,3.0
Romania,2002,ROU,0.0,0.0,0.0,0.0,0,2119882.673,21730496.0,68.0,78.0,101.0,247.0
Norway,2002,NOR,13.0,5.0,7.0,25.0,Winter,43084472.47,4538159.0,78.0,79.0,58.0,215.0
Mexico,2002,MEX,0.0,0.0,0.0,0.0,0,7650898.85,100917081.0,7.0,11.0,16.0,34.0
Liechtenstein,2002,LIE,0.0,0.0,0.0,0.0,0,79797905.28,33693.0,2.0,2.0,5.0,9.0
Jordan,2002,JOR,0.0,0.0,0.0,0.0,0,1816406.493,5275532.0,0.0,0.0,0.0,0.0
Luxembourg,2002,LUX,0.0,0.0,0.0,0.0,0,53005733.92,446175.0,0.0,2.0,0.0,2.0
Dominican Republic,2002,DOM,0.0,0.0,0.0,0.0,0,3085525.528,8795101.0,0.0,0.0,1.0,1.0
Jamaica,2002,JAM,0.0,0.0,0.0,0.0,0,3683896.5330000003,2638244.0,2.0,17.0,12.0,31.0
India,2002,IND,0.0,0.0,0.0,0.0,0,468844.4283,1098313039.0,2.0,1.0,4.0,7.0
Kenya,2002,KEN,0.0,0.0,0.0,0.0,0,401092.584,32779823.0,16.0,20.0,18.0,54.0
Lebanon,2002,LBN,0.0,0.0,0.0,0.0,0,4307100.8270000005,4446666.0,0.0,1.0,1.0,2.0
Ecuador,2002,ECU,0.0,0.0,0.0,0.0,0,2184209.244,13070609.0,1.0,0.0,0.0,1.0
Japan,2002,JPN,0.0,1.0,1.0,2.0,Winter,32820793.640000004,127445000.0,86.0,75.0,95.0,256.0
Hungary,2002,HUN,0.0,0.0,0.0,0.0,0,6655333.009,10158608.0,80.0,82.0,94.0,256.0
Montenegro,2002,MNE,0.0,0.0,0.0,0.0,0,2106635.068,609828.0,0.0,0.0,0.0,0.0
Kazakhstan,2002,KAZ,0.0,0.0,0.0,0.0,0,1658030.785,14858948.0,7.0,10.0,6.0,23.0
Guyana,2002,GUY,0.0,0.0,0.0,0.0,0,955030.2104999999,760323.0,0.0,0.0,1.0,1.0
France,2002,FRA,4.0,5.0,2.0,11.0,Winter,24288270.02,61816234.0,83.0,83.0,115.0,281.0
Ireland,2002,IRL,0.0,0.0,0.0,0.0,0,32705434.560000002,3931947.0,4.0,4.0,3.0,11.0
Estonia,2002,EST,1.0,1.0,1.0,3.0,Winter,5341628.947,1379350.0,3.0,1.0,4.0,8.0
Iraq,2002,IRQ,0.0,0.0,0.0,0.0,0,1254162.045,26255343.0,0.0,0.0,1.0,1.0
Italy,2002,ITA,4.0,4.0,5.0,13.0,Winter,22376297.900000002,57059007.0,121.0,99.0,123.0,343.0
Gabon,2002,GAB,0.0,0.0,0.0,0.0,0,3976646.9510000004,1341696.0,0.0,0.0,0.0,0.0
Lithuania,2002,LTU,0.0,0.0,0.0,0.0,0,4141592.702,3443067.0,3.0,0.0,5.0,8.0
Israel,2002,ISR,0.0,0.0,0.0,0.0,0,19035102.41,6570000.0,0.0,1.0,3.0,4.0
Finland,2002,FIN,4.0,2.0,1.0,7.0,Winter,26997752.990000002,5200598.0,50.0,49.0,62.0,161.0
Ethiopia,2002,ETH,0.0,0.0,0.0,0.0,0,110460.8747,71073215.0,12.0,2.0,10.0,24.0
Iceland,2002,ISL,0.0,0.0,0.0,0.0,0,32409216.15,287523.0,0.0,0.0,2.0,2.0
Ghana,2002,GHA,0.0,0.0,0.0,0.0,0,297053.3431,20758326.0,0.0,1.0,3.0,4.0
Georgia,2002,GEO,0.0,0.0,0.0,0.0,0,853516.4537000001,3978515.0,0.0,0.0,8.0,8.0
Eritrea,2002,ERI,0.0,0.0,0.0,0.0,0,286297.5958,2547424.0,0.0,0.0,0.0,0.0
France,2004,FRA,11.0,9.0,13.0,33.0,Summer,33797162.44,62716306.0,94.0,92.0,128.0,314.0
Argentina,2004,ARG,2.0,0.0,4.0,6.0,Summer,4258160.261,38668796.0,2.0,8.0,12.0,22.0
Lebanon,2004,LBN,0.0,0.0,0.0,0.0,0,4625304.247,4574797.0,0.0,1.0,1.0,2.0
Poland,2004,POL,3.0,2.0,5.0,10.0,Summer,6681386.472,38182222.0,55.0,64.0,103.0,222.0
United States,2004,USA,36.0,39.0,26.0,101.0,Summer,41724631.63,292805298.0,503.0,411.0,349.0,1263.0
North Macedonia,2004,MKD,0.0,0.0,0.0,0.0,0,2795899.261,2032544.0,0.0,0.0,1.0,1.0
New Zealand,2004,NZL,3.0,2.0,0.0,5.0,Summer,25420234.88,4087500.0,28.0,14.0,26.0,68.0
Qatar,2004,QAT,0.0,0.0,0.0,0.0,0,40792276.47,777943.0,0.0,0.0,2.0,2.0
Trinidad and Tobago,2004,TTO,0.0,0.0,1.0,1.0,Summer,9756500.371,1361172.0,1.0,2.0,6.0,9.0
Belgium,2004,BEL,1.0,0.0,2.0,3.0,Summer,35429407.79,10421137.0,7.0,14.0,21.0,42.0
Georgia,2004,GEO,2.0,2.0,0.0,4.0,Summer,1305047.486,3927340.0,2.0,2.0,8.0,12.0
Italy,2004,ITA,10.0,11.0,11.0,32.0,Summer,31317200.79,57685327.0,131.0,110.0,134.0,375.0
Cameroon,2004,CMR,1.0,0.0,0.0,1.0,Summer,1119980.93,16809407.0,2.0,1.0,1.0,4.0
Serbia,2004,SRB,0.0,0.0,0.0,0.0,0,3502802.924,7463157.0,0.0,0.0,0.0,0.0
Tunisia,2004,TUN,0.0,0.0,0.0,0.0,0,3029768.492,10292225.0,1.0,2.0,3.0,6.0
Iceland,2004,ISL,0.0,0.0,0.0,0.0,0,47334930.65,292074.0,0.0,0.0,2.0,2.0
Pakistan,2004,PAK,0.0,0.0,0.0,0.0,0,631471.1708,170648620.0,3.0,2.0,4.0,9.0
Jamaica,2004,JAM,2.0,1.0,2.0,5.0,Summer,3819284.231,2664024.0,4.0,18.0,14.0,36.0
Uganda,2004,UGA,0.0,0.0,0.0,0.0,0,292472.6629,27146084.0,1.0,3.0,2.0,6.0
Turkmenistan,2004,TKM,0.0,0.0,0.0,0.0,0,1418806.266,4819792.0,0.0,0.0,0.0,0.0
Panama,2004,PAN,0.0,0.0,0.0,0.0,0,4629029.316,3243311.0,0.0,0.0,0.0,0.0
Liechtenstein,2004,LIE,0.0,0.0,0.0,0.0,0,100710282.39999999,34300.0,2.0,2.0,5.0,9.0
Israel,2004,ISR,1.0,0.0,1.0,2.0,Summer,20557078.63,6809000.0,1.0,1.0,4.0,6.0
Spain,2004,ESP,3.0,11.0,6.0,20.0,Summer,24907000.85,42921895.0,28.0,35.0,28.0,91.0
Austria,2004,AUT,2.0,4.0,1.0,7.0,Summer,36889233.51,8171966.0,39.0,55.0,60.0,154.0
Canada,2004,CAN,3.0,6.0,3.0,12.0,Summer,32143681.41,31940655.0,56.0,83.0,84.0,223.0
Norway,2004,NOR,5.0,0.0,1.0,6.0,Summer,57603836.02,4591910.0,83.0,79.0,59.0,221.0
Armenia,2004,ARM,0.0,0.0,0.0,0.0,0,1166638.2040000001,3065745.0,1.0,1.0,1.0,3.0
Peru,2004,PER,0.0,0.0,0.0,0.0,0,2393665.897,27893911.0,0.0,3.0,0.0,3.0
Colombia,2004,COL,0.0,0.0,2.0,2.0,Summer,2811197.871,41648268.0,1.0,2.0,6.0,9.0
Luxembourg,2004,LUX,0.0,0.0,0.0,0.0,0,76544917.09,458095.0,0.0,2.0,0.0,2.0
Ecuador,2004,ECU,0.0,0.0,0.0,0.0,0,2703565.6709999996,13534593.0,1.0,0.0,0.0,1.0
Eritrea,2004,ERI,0.0,0.0,1.0,1.0,Summer,401374.5252,2763140.0,0.0,0.0,1.0,1.0
Sweden,2004,SWE,4.0,2.0,1.0,7.0,Summer,42821673.14,8993531.0,53.0,63.0,67.0,183.0
Hungary,2004,HUN,8.0,6.0,3.0,17.0,Summer,10301703.39,10107146.0,88.0,88.0,97.0,273.0
Ukraine,2004,UKR,8.0,5.0,9.0,22.0,Summer,1416603.76,47451626.0,21.0,18.0,32.0,71.0
Australia,2004,AUS,17.0,16.0,17.0,50.0,Summer,30819993.490000002,19932722.0,87.0,100.0,119.0,306.0
India,2004,IND,0.0,1.0,0.0,1.0,Summer,624105.0944,1136264583.0,2.0,2.0,4.0,8.0
Cuba,2004,CUB,9.0,7.0,11.0,27.0,Summer,3403296.163,11225294.0,60.0,49.0,49.0,158.0
Lithuania,2004,LTU,1.0,2.0,0.0,3.0,Summer,6700327.192,3377075.0,4.0,2.0,5.0,11.0
Estonia,2004,EST,0.0,1.0,2.0,3.0,Summer,8914103.557,1362550.0,3.0,2.0,6.0,11.0
Jordan,2004,JOR,0.0,0.0,0.0,0.0,0,2062695.9700000002,5532423.0,0.0,0.0,0.0,0.0
Montenegro,2004,MNE,0.0,0.0,0.0,0.0,0,3380165.121,613353.0,0.0,0.0,0.0,0.0
Thailand,2004,THA,3.0,1.0,4.0,8.0,Summer,2647261.7199999997,65311166.0,5.0,2.0,10.0,17.0
Brazil,2004,BRA,5.0,2.0,3.0,10.0,Summer,3623247.9960000003,184722043.0,14.0,20.0,34.0,68.0
Guyana,2004,GUY,0.0,0.0,0.0,0.0,0,1036019.877,760424.0,0.0,0.0,1.0,1.0
Burundi,2004,BDI,0.0,0.0,0.0,0.0,0,128538.4225,7120496.0,1.0,0.0,0.0,1.0
Namibia,2004,NAM,0.0,0.0,0.0,0.0,0,3407846.956,1939406.0,0.0,4.0,0.0,4.0
Ghana,2004,GHA,0.0,0.0,0.0,0.0,0,405422.64820000005,21906444.0,0.0,1.0,3.0,4.0
Syrian Arab Republic,2004,SYR,0.0,0.0,1.0,1.0,Summer,6241058.232000001,18084007.0,1.0,1.0,1.0,3.0
San Marino,2004,SMR,0.0,0.0,0.0,0.0,0,59249647.68,29093.0,0.0,0.0,0.0,0.0
