Country_Name,Country_Code,Season,Year,GDP,Population,GDP_per_capita,Gold,Silver,Bronze,Total_Medals,Gold_Score,Silver_Score,Bronze_Score,Weighted_Medal_Score,Medal_count_per_GDP,Medal_count_per_capita,Medal_score_per_GDP,Medal_score_per_capita,net_medal_count,net_gold,net_silver,net_bronze,net_medal_score
Japan,JPN,Summer,1992,31414984.64,124425000.0,0.2524812910588708,3,8,11,22,9,16,11,36,7.003027457154281e-07,1.768133413703034e-07,1.145949947534337e-06,2.8933092224231465e-07,302,102,84,116,590
Japan,JPN,Winter,1992,31414984.64,124425000.0,0.2524812910588708,1,2,4,7,3,4,4,11,2.228236009094544e-07,5.625879043600562e-08,3.501513728577141e-07,8.84066706851517e-08,309,103,86,120,601
Japan,JPN,Winter,1992,31414984.64,124425000.0,0.2524812910588708,1,2,4,7,3,4,4,11,2.228236009094544e-07,5.625879043600562e-08,3.501513728577141e-07,8.84066706851517e-08,316,104,88,124,612
Kenya,KEN,Summer,1992,332950.2514,24655723.0,0.0135039743673304,2,4,2,8,6,8,2,16,2.402761363405296e-05,3.2446827862237095e-07,4.805522726810591e-05,6.489365572447419e-07,39,13,13,13,78
"Korea, Dem. People's Rep.",PRK,Summer,1992,0.0,21439991.0,0.0,4,0,5,9,12,0,5,17,0.0,4.197762956150495e-07,0.0,7.929107806062045e-07,22,6,6,10,40
"Korea, Dem. People's Rep.",PRK,Summer,1992,0.0,21439991.0,0.0,4,0,5,9,12,0,5,17,0.0,4.197762956150495e-07,0.0,7.929107806062045e-07,31,10,6,15,57
"Korea, Dem. People's Rep.",PRK,Winter,1992,0.0,21439991.0,0.0,0,0,1,1,0,0,1,1,0.0,4.6641810623894393e-08,0.0,4.6641810623894393e-08,32,10,6,16,58
"Korea, Dem. People's Rep.",PRK,Winter,1992,0.0,21439991.0,0.0,0,0,1,1,0,0,1,1,0.0,4.6641810623894393e-08,0.0,4.6641810623894393e-08,33,10,6,17,59
"Korea, Rep.",KOR,Summer,1992,8126670.390000001,43747962.0,0.1857611193408278,12,5,12,29,36,10,12,58,3.5684971345318704e-06,6.628880220751769e-07,7.136994269063741e-06,1.325776044150354e-06,93,31,26,36,181
"Korea, Rep.",KOR,Summer,1992,8126670.390000001,43747962.0,0.1857611193408278,12,5,12,29,36,10,12,58,3.5684971345318704e-06,6.628880220751769e-07,7.136994269063741e-06,1.325776044150354e-06,122,43,31,48,239
"Korea, Rep.",KOR,Winter,1992,8126670.390000001,43747962.0,0.1857611193408278,2,1,1,4,6,2,1,9,4.922065013147407e-07,9.143283063105888e-08,1.1074646279581667e-06,2.0572386891988249e-07,126,45,32,49,248
"Korea, Rep.",KOR,Winter,1992,8126670.390000001,43747962.0,0.1857611193408278,2,1,1,4,6,2,1,9,4.922065013147407e-07,9.143283063105888e-08,1.1074646279581667e-06,2.0572386891988249e-07,130,47,33,50,257
Lithuania,LTU,Summer,1992,0.0,3700114.0,0.0,1,0,1,2,3,0,1,4,0.0,5.40523886561333e-07,0.0,1.081047773122666e-06,2,1,0,1,4
Luxembourg,LUX,Winter,1992,39570861.57,392175.0,100.9010303308472,0,2,0,2,0,4,0,4,5.054224044280772e-08,5.099764135908715e-06,1.0108448088561544e-07,1.019952827181743e-05,2,0,2,0,4
Mexico,MEX,Summer,1992,4272785.965,84993164.0,0.0502721132372481,0,1,0,1,0,2,0,2,2.3403933831260842e-07,1.1765652117622073e-08,4.6807867662521684e-07,2.3531304235244146e-08,27,6,9,12,48
Morocco,MAR,Summer,1992,1317329.956,25400676.0,0.0518620038301342,1,1,1,3,3,2,1,6,2.277333773771709e-06,1.1810709289784257e-07,4.554667547543419e-06,2.3621418579568518e-07,9,4,2,3,19
Namibia,NAM,Summer,1992,2346287.909,1461687.0,1.605191746933509,0,2,0,2,0,4,0,4,8.524103083548729e-07,1.3682819919722895e-06,1.7048206167097458e-06,2.736563983944579e-06,2,0,2,0,4
New Zealand,NZL,Summer,1992,11793139.24,3531700.0,3.3392245207690348,1,4,5,10,3,8,5,16,8.479506428688618e-07,2.83149757906957e-06,1.3567210285901788e-06,4.530396126511312e-06,52,21,9,22,103
New Zealand,NZL,Summer,1992,11793139.24,3531700.0,3.3392245207690348,1,4,5,10,3,8,5,16,8.479506428688618e-07,2.83149757906957e-06,1.3567210285901788e-06,4.530396126511312e-06,62,22,13,27,119
New Zealand,NZL,Winter,1992,11793139.24,3531700.0,3.3392245207690348,0,1,0,1,0,2,0,2,8.479506428688617e-08,2.83149757906957e-07,1.6959012857377238e-07,5.66299515813914e-07,63,22,14,27,121
New Zealand,NZL,Winter,1992,11793139.24,3531700.0,3.3392245207690348,0,1,0,1,0,2,0,2,8.479506428688617e-08,2.83149757906957e-07,1.6959012857377238e-07,5.66299515813914e-07,64,22,15,27,123
Norway,NOR,Summer,1992,30523985.06,4286401.0,7.121122139529176,2,4,1,7,6,8,1,15,2.2932785434930366e-07,1.6330716608175484e-06,4.914168307485078e-07,3.4994392731804608e-06,172,54,71,47,351
Norway,NOR,Summer,1992,30523985.06,4286401.0,7.121122139529176,2,4,1,7,6,8,1,15,2.2932785434930366e-07,1.6330716608175484e-06,4.914168307485078e-07,3.4994392731804608e-06,179,56,75,48,366
Norway,NOR,Winter,1992,30523985.06,4286401.0,7.121122139529176,9,6,5,20,27,12,5,44,6.552224409980104e-07,4.665919030907281e-06,1.441489370195623e-06,1.0265021867996018e-05,199,65,81,53,410
Norway,NOR,Winter,1992,30523985.06,4286401.0,7.121122139529176,9,6,5,20,27,12,5,44,6.552224409980104e-07,4.665919030907281e-06,1.441489370195623e-06,1.0265021867996018e-05,219,74,87,58,454
Pakistan,PAK,Summer,1992,399465.0488,122375179.0,0.003264265286999,0,0,1,1,0,0,1,1,2.503347922437814e-06,8.171591724495047e-09,2.503347922437814e-06,8.171591724495047e-09,9,3,2,4,17
Peru,PER,Summer,1992,1560546.504,23047248.0,0.0677107524507915,0,1,0,1,0,2,0,2,6.408011535938182e-07,4.3389128281172666e-08,1.2816023071876364e-06,8.677825656234533e-08,3,0,3,0,6
Poland,POL,Summer,1992,2459020.685,38363667.0,0.0640976443935873,3,6,10,19,9,12,10,31,7.726653181853979e-06,4.952602680030561e-07,1.2606644665130177e-05,8.080562267418285e-07,224,51,63,110,389
