,Country_Name,Country_Code,Year,Season,Population,GDP,GDP_Per_Capita,Y_Gold,Y_Silver,Y_Bronze,Y_Total,A_Gold,A_Silver,A_Bronze,A_Total,Y_Capita_Per_Medal,A_Capita_Per_Medal,Y_Capita_Per_GDP,A_Capita_Per_GDP,A_Score,Y_Score,Y_Score_Per_Capita,A_Score_Per_Capita,Y_Score/Population,Y_Score/GDP,Population to Gold Medal,Population to Silver Medal,Population to Bronze Medal,Population to Weight Score,GDP to Gold Medal,GDP to Silver Medal,GDP to Bronze Medal,GDP to Weight Score
258,Italy,ITA,1988,Winter,56629288.0,891608956954.9829,15744.66126,2.0,1.0,2.0,5.0,72.0,55.0,71.0,198.0,8.829353461057115e-08,3.4964239705786167e-06,5.607839581464017e-12,2.2207044742597503e-10,397.0,10.0,5662928.8,142643.04282115868,1.7658706922114225e-07,1.1215679162928036e-11,28314644.0,56629288.0,28314644.0,5662928.8,445804478477.49146,891608956954.9829,445804478477.49146,89160895695.49829
259,Jamaica,JAM,1988,Summer,2354805.0,3828310735.71735,1625.74427,0.0,2.0,0.0,2.0,1.0,5.0,6.0,12.0,8.493272266705736e-07,5.095963360023442e-06,5.224236322669452e-10,3.1345417936016723e-09,19.0,4.0,588701.25,123937.1052631579,1.6986544533411472e-06,1.0448472645338906e-09,0.0,1177402.5,0.0,588701.25,0.0,1914155367.858675,0.0,957077683.9293376
260,Japan,JPN,1988,Summer,122578000.0,3071683012754.54,25059.00743,4.0,3.0,7.0,14.0,68.0,47.0,62.0,177.0,1.1421299091190917e-07,1.4439785279577086e-06,4.557761963675237e-12,5.7623133397894066e-11,360.0,25.0,4903120.0,340494.44444444444,2.039517694855521e-07,8.138860649420066e-12,30644500.0,40859333.333333336,17511142.85714286,4903120.0,767920753188.635,1023894337584.8468,438811858964.9343,122867320510.1816
261,Japan,JPN,1988,Winter,122578000.0,3071683012754.54,25059.00743,0.0,0.0,1.0,1.0,68.0,47.0,63.0,178.0,8.158070779422083e-09,1.4521365987371309e-06,3.2555442597680265e-13,5.794868782387087e-11,361.0,1.0,122578000.0,339551.2465373961,8.158070779422083e-09,3.2555442597680265e-13,0.0,0.0,122578000.0,122578000.0,0.0,0.0,3071683012754.54,3071683012754.54
262,Kenya,KEN,1988,Summer,21626122.0,8355380879.849329,386.3559486,5.0,2.0,2.0,9.0,11.0,9.0,11.0,31.0,4.1616337871394603e-07,1.4334516377924808e-06,1.0771501777621292e-09,3.7101839456251118e-09,62.0,21.0,1029815.3333333334,348808.4193548387,9.71047883665874e-07,2.5133504147783004e-09,4325224.4,10813061.0,10813061.0,1029815.3333333334,1671076175.9698658,4177690439.924665,4177690439.924665,397875279.9928252
263,"Korea, Rep.",KOR,1988,Summer,42031247.0,199590823965.3612,4748.629608,12.0,10.0,11.0,33.0,19.0,21.0,24.0,64.0,7.851301675631941e-07,1.5226766886074069e-06,1.65338262272654e-10,3.2065602380151076e-10,123.0,67.0,627332.0447761194,341717.4552845528,1.594052158385879e-06,3.3568677491720647e-10,3502603.9166666665,4203124.7,3821022.454545455,627332.0447761194,16632568663.7801,19959082396.53612,18144620360.48738,2978967521.8710628
264,Liechtenstein,LIE,1988,Winter,27944.0,1161757670.9547198,41574.49438,0.0,0.0,1.0,1.0,2.0,2.0,5.0,9.0,3.5785857429144e-05,0.0003220727168622,8.607647059289143e-10,7.74688235336023e-09,15.0,1.0,27944.0,1862.9333333333327,3.5785857429144e-05,8.607647059289144e-10,0.0,0.0,27944.0,27944.0,0.0,0.0,1161757670.9547198,1161757670.9547198
265,Mexico,MEX,1988,Summer,78892015.0,181611549955.56924,2302.027017,0.0,0.0,2.0,2.0,6.0,8.0,12.0,26.0,2.5351108093765893e-08,3.2956440521895657e-07,1.1012515451188507e-11,1.4316270086545062e-10,46.0,2.0,39446007.5,1715043.8043478262,2.5351108093765893e-08,1.1012515451188507e-11,0.0,0.0,39446007.5,39446007.5,0.0,0.0,90805774977.78462,90805774977.78462
266,Morocco,MAR,1988,Summer,23720590.0,25525555470.29607,1076.092773,1.0,0.0,2.0,3.0,3.0,1.0,2.0,6.0,1.264724022463185e-07,2.52944804492637e-07,1.1752927388753915e-10,2.350585477750783e-10,13.0,5.0,4744118.0,1824660.7692307688,2.107873370771975e-07,1.9588212314589855e-10,23720590.0,0.0,11860295.0,4744118.0,25525555470.29607,0.0,12762777735.148035,5105111094.059214
267,New Zealand,NZL,1988,Summer,3283400.0,45176811595.542,13759.15563,3.0,2.0,8.0,13.0,20.0,5.0,17.0,42.0,3.959310470853384e-06,1.2791618444295548e-05,2.877582445699383e-10,9.296804824567235e-10,87.0,21.0,156352.38095238095,37740.22988505747,6.395809222147774e-06,4.648402412283618e-10,1094466.6666666667,1641700.0,410425.0,156352.38095238095,15058937198.514,22588405797.771,5647101449.44275,2151276742.644857
268,Norway,NOR,1988,Summer,4209488.0,101900260860.58736,24207.28147,2.0,3.0,0.0,5.0,28.0,35.0,27.0,90.0,1.18779290973154e-06,2.138027237516772e-05,4.9067587833171896e-11,8.83216580997094e-10,181.0,12.0,350790.6666666667,23256.839779005524,2.8507029833556954e-06,1.1776221079961258e-10,2104744.0,1403162.6666666667,0.0,350790.6666666667,50950130430.29368,33966753620.195786,0.0,8491688405.048946
269,Norway,NOR,1988,Winter,4209488.0,101900260860.58736,24207.28147,0.0,3.0,2.0,5.0,28.0,38.0,29.0,95.0,1.18779290973154e-06,2.2568065284899257e-05,4.9067587833171896e-11,9.32284168830266e-10,189.0,8.0,526186.0,22272.42328042328,1.900468655570464e-06,7.850814053307504e-11,0.0,1403162.6666666667,2104744.0,526186.0,0.0,33966753620.195786,50950130430.29368,12737532607.57342
270,Pakistan,PAK,1988,Summer,107967838.0,38472742810.002304,356.3352154,0.0,0.0,1.0,1.0,3.0,2.0,3.0,8.0,9.262017453753218e-09,7.409613963002577e-08,2.599242806624164e-11,2.079394245299331e-10,16.0,1.0,107967838.0,6747989.875,9.262017453753218e-09,2.599242806624164e-11,0.0,0.0,107967838.0,107967838.0,0.0,0.0,38472742810.002304,38472742810.002304
271,Peru,PER,1988,Summer,21143799.0,15439408448.252115,730.2097626,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.7295190424388734e-08,9.459038084877748e-08,6.476932088115131e-11,1.2953864176230262e-10,4.0,2.0,10571899.5,5285949.75,9.459038084877747e-08,1.2953864176230262e-10,0.0,21143799.0,0.0,10571899.5,0.0,15439408448.252115,0.0,7719704224.126058
272,Romania,ROU,1988,Summer,23057662.0,40809523806.20132,1769.889931,7.0,11.0,6.0,24.0,49.0,59.0,75.0,183.0,1.040868757639001e-06,7.936624276997382e-06,5.880980163839356e-10,4.4842473749275105e-09,340.0,49.0,470564.5306122449,67816.65294117646,2.1251070468462936e-06,1.200700116783869e-09,3293951.714285714,2096151.0909090908,3842943.6666666665,470564.5306122449,5829931972.314474,3709956709.654665,6801587301.033553,832847424.6163534
273,Senegal,SEN,1988,Summer,7113636.0,6418419798.145028,902.2699219,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.405750870581514e-07,1.405750870581514e-07,1.5580158846715002e-10,1.5580158846715002e-10,2.0,2.0,3556818.0,3556818.0,2.811501741163028e-07,3.1160317693430005e-10,0.0,7113636.0,0.0,3556818.0,0.0,6418419798.145028,0.0,3209209899.072514
274,Spain,ESP,1988,Summer,38766939.0,376160409937.19183,9703.123838,1.0,1.0,2.0,4.0,4.0,8.0,8.0,20.0,1.031807025052971e-07,5.159035125264855e-07,1.0633761273994483e-11,5.316880636997242e-11,36.0,7.0,5538134.142857143,1076859.4166666667,1.8056622938426998e-07,1.8609082229490344e-11,38766939.0,38766939.0,19383469.5,5538134.142857143,376160409937.19183,376160409937.19183,188080204968.59592,53737201419.59883
275,Suriname,SUR,1988,Summer,402139.0,1161000000.018021,2887.061439,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.486702359134528e-06,2.486702359134528e-06,8.61326442708422e-10,8.61326442708422e-10,3.0,3.0,134046.33333333334,134046.33333333334,7.460107077403584e-06,2.583979328125266e-09,402139.0,0.0,0.0,134046.33333333334,1161000000.018021,0.0,0.0,387000000.006007
276,Sweden,SWE,1988,Summer,8436489.0,206986674530.798,24534.69382,0.0,4.0,7.0,11.0,35.0,40.0,46.0,121.0,1.3038599350985935e-06,1.434245928608453e-05,5.314351769231061e-11,5.845786946154167e-10,231.0,15.0,562432.6,36521.5974025974,1.7779908205889917e-06,7.246843321678719e-11,0.0,2109122.25,1205212.7142857143,562432.6,0.0,51746668632.6995,29569524932.97114,13799111635.386534
277,Sweden,SWE,1988,Winter,8436489.0,206986674530.798,24534.69382,4.0,0.0,2.0,6.0,39.0,40.0,48.0,127.0,7.111963282355966e-07,1.5053655614320128e-05,2.898737328671488e-11,6.135660679021316e-10,245.0,14.0,602606.3571428572,34434.64897959184,1.659458099216392e-06,6.763720433566803e-11,2109122.25,0.0,4218244.5,602606.3571428572,51746668632.6995,0.0,103493337265.399,14784762466.48557
278,Thailand,THA,1988,Summer,53410965.0,61667199816.29907,1154.579398,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.872274728606757e-08,5.616824185820272e-08,1.6216076017378903e-11,4.8648228052136696e-11,4.0,1.0,53410965.0,13352741.25,1.872274728606757e-08,1.6216076017378903e-11,0.0,0.0,53410965.0,53410965.0,0.0,0.0,61667199816.29907,61667199816.29907
279,Turkiye,TUR,1988,Summer,52275890.0,90852814021.3252,1737.94868,1.0,1.0,0.0,2.0,12.0,7.0,4.0,23.0,3.8258554756313094e-08,4.399733796976006e-07,2.201362744285009e-11,2.5315671559277606e-10,54.0,5.0,10455178.0,968072.0370370372,9.564638689078273e-08,5.503406860712523e-11,52275890.0,52275890.0,0.0,10455178.0,90852814021.3252,90852814021.3252,0.0,18170562804.26504
280,United Kingdom,GBR,1988,Summer,56928327.0,910122732262.202,15987.16808,5.0,10.0,9.0,24.0,37.0,61.0,70.0,168.0,4.215827385898764e-07,2.9510791701291344e-06,2.637006982601739e-11,1.8459048878212168e-10,303.0,44.0,1293825.6136363635,187882.26732673263,7.729016874147733e-07,4.834512801436522e-11,11385665.4,5692832.7,6325369.666666667,1293825.6136363635,182024546452.4404,91012273226.2202,101124748029.13356,20684607551.41368
281,United States,USA,1988,Summer,244499000.0,5236437999873.07,21417.01193,36.0,31.0,27.0,94.0,322.0,257.0,207.0,786.0,3.844596501417184e-07,3.214737074589262e-06,1.7951133958289688e-11,1.5010203501293291e-10,1687.0,197.0,1241111.6751269037,144931.23888559573,8.057292667863672e-07,3.7620993508330513e-11,6791638.888888889,7887064.516129033,9055518.51851852,1241111.6751269037,145456611107.5853,168917354834.61517,193942148143.44705,26580903552.655174
282,United States,USA,1988,Winter,244499000.0,5236437999873.07,21417.01193,2.0,1.0,3.0,6.0,324.0,258.0,210.0,792.0,2.4539977668620322e-08,3.2392770522578824e-06,1.1458170611674268e-12,1.5124785207410028e-10,1698.0,11.0,22227181.818181816,143992.34393404005,4.4989959059137264e-08,2.1006646121402826e-12,122249500.0,244499000.0,81499666.66666667,22227181.818181816,2618218999936.535,5236437999873.07,1745479333291.0234,476039818170.2791
283,Argentina,ARG,1992,Summer,33568285.0,228788617209.93265,6815.61829,0.0,0.0,1.0,1.0,0.0,4.0,5.0,9.0,2.9790023529650084e-08,2.681102117668508e-07,4.370846820068922e-12,3.9337621380620296e-11,13.0,1.0,33568285.0,2582175.769230769,2.9790023529650084e-08,4.370846820068922e-12,0.0,0.0,33568285.0,33568285.0,0.0,0.0,228788617209.93265,228788617209.93265
284,Australia,AUS,1992,Summer,17478635.0,325531800280.71576,18624.55508,7.0,9.0,11.0,27.0,43.0,50.0,60.0,153.0,1.5447430534478236e-06,8.753543969537667e-06,8.294120567243229e-11,4.700001654771164e-10,289.0,50.0,349572.7,60479.705882352944,2.860635284162636e-06,1.5359482531931906e-10,2496947.8571428573,1942070.5555555555,1588966.818181818,349572.7,46504542897.24511,36170200031.19064,29593800025.51961,6510636005.614315
285,Austria,AUT,1992,Summer,7840709.0,195078126737.1611,24880.16412,0.0,2.0,0.0,2.0,21.0,31.0,26.0,78.0,2.550789730877654e-07,9.94807995042285e-06,1.0252302672019729e-11,3.9983980420876943e-10,151.0,4.0,1960177.25,51925.22516556292,5.101579461755308e-07,2.0504605344039457e-11,0.0,3920354.5,0.0,1960177.25,0.0,97539063368.58057,0.0,48769531684.29028
286,Austria,AUT,1992,Winter,7840709.0,195078126737.1611,24880.16412,6.0,7.0,8.0,21.0,27.0,38.0,34.0,99.0,2.678329217421537e-06,1.2626409167844387e-05,1.0764917805620712e-10,5.074889822649763e-10,191.0,40.0,196017.725,41050.832460732985,5.101579461755308e-06,2.0504605344039455e-10,1306784.8333333333,1120101.2857142857,980088.625,196017.725,32513021122.860184,27868303819.594444,24384765842.145138,4876953168.429028
287,Belgium,BEL,1992,Summer,10045158.0,234781652436.47888,23372.61917,0.0,1.0,2.0,3.0,4.0,10.0,13.0,27.0,2.986513502326195e-07,2.687862152093576e-06,1.2777829821313067e-11,1.150004683918176e-10,45.0,4.0,2511289.5,223225.7333333333,3.982018003101594e-07,1.7037106428417425e-11,0.0,10045158.0,5022579.0,2511289.5,0.0,234781652436.47888,117390826218.23944,58695413109.11972
288,Brazil,BRA,1992,Summer,155900790.0,328187960948.3209,2105.107748,2.0,1.0,0.0,3.0,6.0,9.0,16.0,31.0,1.9243007043133007e-08,1.9884440611237445e-07,9.141103138979569e-12,9.445806576945552e-11,52.0,8.0,19487598.75,2998092.1153846155,5.131468544835469e-08,2.4376275037278845e-11,77950395.0,155900790.0,0.0,19487598.75,164093980474.16046,328187960948.3209,0.0,41023495118.54012
289,Canada,CAN,1992,Summer,28371264.0,592387689250.3892,20879.84833,7.0,4.0,7.0,18.0,29.0,46.0,48.0,123.0,6.344447677762965e-07,4.335372579804693e-06,3.038550652998428e-11,2.0763429462155928e-10,227.0,36.0,788090.6666666666,124983.54185022028,1.268889535552593e-06,6.077101305996856e-11,4053037.714285714,7092816.0,4053037.714285714,788090.6666666666,84626812750.05559,148096922312.5973,84626812750.05559,16455213590.288588
290,Canada,CAN,1992,Winter,28371264.0,592387689250.3892,20879.84833,2.0,3.0,2.0,7.0,31.0,49.0,50.0,130.0,2.4672852080189304e-07,4.582101100606586e-06,1.1816585872771666e-11,2.1945088049433088e-10,241.0,14.0,2026518.857142857,117723.08713692946,4.934570416037861e-07,2.363317174554333e-11,14185632.0,9457088.0,14185632.0,2026518.857142857,296193844625.1946,197462563083.46304,296193844625.1946,42313406375.027794
291,China,CHN,1992,Summer,1164970000.0,426915712708.731,366.4606923,16.0,22.0,16.0,54.0,36.0,41.0,37.0,114.0,4.635312497317528e-08,9.785659716559225e-08,1.2648866835417279e-10,2.6703163319214264e-10,227.0,108.0,10786759.25925926,5132026.431718062,9.270624994635056e-08,2.5297733670834557e-10,72810625.0,52953181.81818182,72810625.0,10786759.25925926,26682232044.29569,19405259668.57868,26682232044.29569,3952923265.8215833
292,China,CHN,1992,Winter,1164970000.0,426915712708.731,366.4606923,0.0,3.0,0.0,3.0,36.0,44.0,37.0,117.0,2.5751736096208486e-09,1.004317707752131e-07,7.02714824189849e-12,2.7405878143404113e-10,233.0,6.0,194161666.66666663,4999871.244635193,5.150347219241697e-09,1.4054296483796979e-11,0.0,388323333.3333333,0.0,194161666.66666663,0.0,142305237569.577,0.0,71152618784.7885
293,Colombia,COL,1992,Summer,33939039.0,58418985457.89552,1721.29168,0.0,0.0,1.0,1.0,0.0,2.0,4.0,6.0,2.9464593856060567e-08,1.767875631363634e-07,1.7117722811546128e-11,1.027063368692768e-10,8.0,1.0,33939039.0,4242379.875,2.9464593856060567e-08,1.7117722811546128e-11,0.0,0.0,33939039.0,33939039.0,0.0,0.0,58418985457.89552,58418985457.89552
294,Cuba,CUB,1992,Summer,10783748.0,22085858246.428574,2048.068839,14.0,6.0,11.0,31.0,31.0,23.0,23.0,77.0,2.874696255884318e-06,7.140374571067499e-06,1.403613101836914e-09,3.4863938335949157e-09,162.0,65.0,165903.8153846154,66566.34567901235,6.027588923628408e-06,2.9430597296580462e-09,770267.7142857143,1797291.3333333333,980340.7272727272,165903.8153846154,1577561303.3163266,3680976374.404762,2007805295.1298704,339782434.5604396
295,Ethiopia,ETH,1992,Summer,52011554.0,10492993079.62904,201.7435026,1.0,0.0,2.0,3.0,6.0,1.0,6.0,13.0,5.76794917529286e-08,2.4994446426269056e-07,2.8590507753447016e-10,1.2389220026493711e-09,26.0,5.0,10402310.8,2000444.3846153845,9.613248625488098e-08,4.765084625574502e-10,52011554.0,0.0,26005777.0,10402310.8,10492993079.62904,0.0,5246496539.81452,2098598615.925808
296,Finland,FIN,1992,Summer,5041992.0,112532519244.84431,22319.05946,1.0,2.0,2.0,5.0,38.0,38.0,45.0,121.0,9.916715456906717e-07,2.399845140571425e-05,4.4431601047881765e-11,1.0752447453587388e-09,235.0,9.0,560221.3333333334,21455.28510638298,1.7850087822432087e-06,7.997688188618719e-11,5041992.0,2520996.0,2520996.0,560221.3333333334,112532519244.84431,56266259622.42216,56266259622.42216,12503613249.427149
297,Finland,FIN,1992,Winter,5041992.0,112532519244.84431,22319.05946,3.0,1.0,3.0,7.0,41.0,39.0,48.0,128.0,1.38834016396694e-06,2.5386791569681188e-05,6.220424146703447e-11,1.137448986825773e-09,249.0,14.0,360142.28571428574,20248.963855421687,2.77668032793388e-06,1.2440848293406895e-10,1680664.0,5041992.0,1680664.0,360142.28571428574,37510839748.28144,112532519244.84431,37510839748.28144,8038037088.917451
298,France,FRA,1992,Summer,58849943.0,1401465923313.54,23814.22737,8.0,5.0,16.0,29.0,46.0,50.0,77.0,173.0,4.927787270754026e-07,2.939679992553264e-06,2.069261871985741e-11,1.2344217374259762e-10,315.0,50.0,1176998.86,186825.21587301587,8.496184949575907e-07,3.5676928827340346e-11,7356242.875,11769988.6,3678121.4375,1176998.86,175183240414.1925,280293184662.708,87591620207.09625,28029318466.2708
299,France,FRA,1992,Winter,58849943.0,1401465923313.54,23814.22737,3.0,5.0,1.0,9.0,49.0,55.0,78.0,182.0,1.5293132909236633e-07,3.0926113216456302e-06,6.421847188921264e-12,1.2986402093151887e-10,335.0,20.0,2942497.15,175671.47164179105,3.3984739798303626e-07,1.4270771530936139e-11,19616647.666666668,11769988.6,58849943.0,2942497.15,467155307771.18,280293184662.708,1401465923313.54,70073296165.677
300,Ghana,GHA,1992,Summer,16241548.0,6413901601.84574,394.9070373,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,6.157048576896736e-08,2.462819430758694e-07,1.559113410333935e-10,6.236453641335741e-10,5.0,1.0,16241548.0,3248309.6,6.157048576896736e-08,1.559113410333935e-10,0.0,0.0,16241548.0,16241548.0,0.0,0.0,6413901601.84574,6413901601.84574
301,Hungary,HUN,1992,Summer,10369341.0,38730585918.66462,3735.10582,11.0,12.0,7.0,30.0,65.0,72.0,81.0,218.0,2.893144318428722e-06,2.1023515380582044e-05,7.745816204020485e-10,5.628626441588219e-09,420.0,64.0,162020.953125,24688.907142857144,6.17204121264794e-06,1.6524407901910367e-09,942667.3636363636,864111.75,1481334.4285714286,162020.953125,3520962356.242238,3227548826.555385,5532940845.523517,605165404.9791347
302,Ireland,IRL,1992,Summer,3558430.0,55918538125.9425,15714.38475,1.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,5.620456212430763e-07,1.686136863729229e-06,3.5766314124584245e-11,1.0729894237375275e-10,11.0,5.0,711686.0,323493.63636363635,1.4051140531076909e-06,8.941578531146062e-11,3558430.0,3558430.0,0.0,711686.0,55918538125.9425,55918538125.9425,0.0,11183707625.1885
303,Italy,ITA,1992,Summer,56797087.0,1320161645062.694,23243.47453,6.0,5.0,8.0,19.0,78.0,60.0,79.0,217.0,3.345241983977101e-07,3.820618476437005e-06,1.439217695125334e-11,1.6437381044326183e-10,433.0,36.0,1577696.861111111,131171.10161662818,6.338353232798717e-07,2.726938790763791e-11,9466181.166666666,11359417.4,7099635.875,1577696.861111111,220026940843.78235,264032329012.5388,165020205632.83676,36671156807.29706
304,Italy,ITA,1992,Winter,56797087.0,1320161645062.694,23243.47453,4.0,6.0,4.0,14.0,82.0,66.0,83.0,231.0,2.46491514608839e-07,4.067109991045844e-06,1.0604761964081407e-11,1.7497857240734326e-10,461.0,28.0,2028467.392857143,123204.09327548806,4.92983029217678e-07,2.1209523928162815e-11,14199271.75,9466181.166666666,14199271.75,2028467.392857143,330040411265.6735,220026940843.78235,330040411265.6735,47148630180.8105
305,Jamaica,JAM,1992,Summer,2434574.0,3535460090.092138,1452.188387,0.0,3.0,1.0,4.0,1.0,8.0,7.0,16.0,1.642997912571152e-06,6.571991650284608e-06,1.1313944714606455e-09,4.525577885842582e-09,26.0,7.0,347796.28571428574,93637.46153846152,2.875246346999516e-06,1.979940325056129e-09,0.0,811524.6666666666,2434574.0,347796.28571428574,0.0,1178486696.6973794,3535460090.092138,505065727.1560197
306,Japan,JPN,1992,Summer,124425000.0,3908809463832.0,31414.98464,3.0,8.0,11.0,22.0,71.0,55.0,74.0,200.0,1.768133413703034e-07,1.6073940124573035e-06,5.628312201851944e-12,5.1166474562290397e-11,397.0,36.0,3456250.0,313413.09823677584,2.8933092224231465e-07,9.209965421212272e-12,41475000.0,15553125.0,11311363.636363637,3456250.0,1302936487944.0,488601182979.0,355346314893.8182,108578040662.0
307,Japan,JPN,1992,Winter,124425000.0,3908809463832.0,31414.98464,1.0,2.0,4.0,7.0,72.0,57.0,78.0,207.0,5.6258790436005624e-08,1.6636528028933093e-06,1.790826609680164e-12,5.295730117197056e-11,408.0,11.0,11311363.636363637,304963.23529411765,8.84066706851517e-08,2.814156100925972e-12,124425000.0,62212500.0,31106250.0,11311363.636363637,3908809463832.0,1954404731916.0,977202365958.0,355346314893.8182
308,Kenya,KEN,1992,Summer,24655723.0,8209129171.298762,332.9502514,2.0,4.0,2.0,8.0,13.0,13.0,13.0,39.0,3.2446827862237095e-07,1.5817828582840583e-06,9.745248044055715e-10,4.750808421477162e-09,78.0,16.0,1540982.6875,316099.0128205128,6.489365572447419e-07,1.9490496088111435e-09,12327861.5,6163930.75,12327861.5,1540982.6875,4104564585.649381,2052282292.8246903,4104564585.649381,513070573.2061727
309,"Korea, Rep.",KOR,1992,Summer,43747962.0,355525267408.2452,8126.67039,12.0,5.0,12.0,29.0,31.0,26.0,36.0,93.0,6.628880220751769e-07,2.125813312172119e-06,8.156944852726785e-11,2.615847832081349e-10,181.0,58.0,754275.2068965518,241701.44751381216,1.325776044150354e-06,1.631388970545357e-10,3645663.5,8749592.4,3645663.5,754275.2068965518,29627105617.353764,71105053481.64903,29627105617.353764,6129745989.797331
310,"Korea, Rep.",KOR,1992,Winter,43747962.0,355525267408.2452,8126.67039,2.0,1.0,1.0,4.0,33.0,27.0,37.0,97.0,9.143283063105888e-08,2.217246142803178e-06,1.1250958417554188e-11,2.728357416256891e-10,190.0,9.0,4860884.666666667,230252.43157894732,2.0572386891988249e-07,2.5314656439496925e-11,21873981.0,43747962.0,43747962.0,4860884.666666667,177762633704.1226,355525267408.2452,355525267408.2452,39502807489.80502
